Source,CH1
Second,Volt
 2.23479975000,0.11904,
 2.23500000000,0.17360,
 2.23520000000,0.23808,
 2.23540000000,0.30256,
 2.23560000000,0.30752,
 2.23580000000,0.36704,
 2.23600000000,0.42160,
 2.23619975000,0.43648,
 2.23640000000,0.46128,
 2.23660000000,0.47120,
 2.23680000000,0.48608,
 2.23700000000,0.49600,
 2.23720000000,0.49600,
 2.23740000000,0.48608,
 2.23759975000,0.46128,
 2.23780000000,0.43648,
 2.23800000000,0.42160,
 2.23820000000,0.38192,
 2.23840000000,0.32736,
 2.23860000000,0.28768,
 2.23880000000,0.23808,
 2.23899975000,0.15872,
 2.23920000000,0.10416,
 2.23940000000,0.04464,
 2.23960000000,-0.03472,
 2.23980000000,-0.09424,
 2.24000000000,-0.16368,
 2.24020000000,-0.24304,
 2.24039975000,-0.30752,
 2.24059975000,-0.34720,
 2.24080000000,-0.43152,
 2.24100000000,-0.48608,
 2.24120000000,-0.50096,
 2.24140000000,-0.51584,
 2.24160000000,-0.53568,
 2.24179975000,-0.52576,
 2.24199975000,-0.49104,
 2.24220000000,-0.49104,
 2.24240000000,-0.47616,
 2.24260000000,-0.43648,
 2.24280000000,-0.38688,
 2.24300000000,-0.36704,
 2.24319975000,-0.32736,
 2.24339975000,-0.25296,
 2.24360000000,-0.20336,
 2.24380000000,-0.13888,
 2.24400000000,-0.08432,
 2.24420000000,-0.03968,
 2.24440000000,0.02976,
 2.24460000000,0.10416,
 2.24479975000,0.14384,
 2.24500000000,0.18848,
 2.24520000000,0.25296,
 2.24540000000,0.30752,
 2.24560000000,0.35216,
 2.24580000000,0.39184,
 2.24600000000,0.41168,
 2.24619975000,0.43648,
 2.24640000000,0.47616,
 2.24660000000,0.51088,
 2.24680000000,0.48608,
 2.24700000000,0.48608,
 2.24720000000,0.49600,
 2.24740000000,0.48608,
 2.24759975000,0.46128,
 2.24779975000,0.43152,
 2.24800000000,0.42160,
 2.24820000000,0.36704,
 2.24840000000,0.30752,
 2.24860000000,0.28768,
 2.24880000000,0.21328,
 2.24899975000,0.15872,
 2.24919975000,0.08432,
 2.24940000000,0.01984,
 2.24960000000,-0.04464,
 2.24980000000,-0.11904,
 2.25000000000,-0.17360,
 2.25020000000,-0.24304,
 2.25039975000,-0.31744,
 2.25059975000,-0.38688,
 2.25080000000,-0.43152,
 2.25100000000,-0.48608,
 2.25120000000,-0.51088,
 2.25140000000,-0.53568,
 2.25160000000,-0.55056,
 2.25180000000,-0.51584,
 2.25199975000,-0.49104,
 2.25220000000,-0.48608,
 2.25240000000,-0.47120,
 2.25260000000,-0.41168,
 2.25280000000,-0.38192,
 2.25300000000,-0.35712,
 2.25320000000,-0.30256,
 2.25339975000,-0.24304,
 2.25360000000,-0.19840,
 2.25380000000,-0.13888,
 2.25400000000,-0.05456,
 2.25420000000,-0.00992,
 2.25440000000,0.02976,
 2.25460000000,0.09424,
 2.25479975000,0.17360,
 2.25500000000,0.20832,
 2.25520000000,0.25296,
 2.25540000000,0.32736,
 2.25560000000,0.35216,
 2.25580000000,0.41168,
 2.25600000000,0.43152,
 2.25619975000,0.46128,
 2.25639975000,0.47120,
 2.25660000000,0.49600,
 2.25680000000,0.49600,
 2.25700000000,0.49600,
 2.25720000000,0.48608,
 2.25740000000,0.48608,
 2.25759975000,0.46128,
 2.25779975000,0.44640,
 2.25800000000,0.39680,
 2.25820000000,0.35712,
 2.25840000000,0.30256,
 2.25860000000,0.26784,
 2.25880000000,0.21328,
 2.25899975000,0.11904,
 2.25919975000,0.07936,
 2.25940000000,0.01984,
 2.25960000000,-0.05952,
 2.25980000000,-0.13392,
 2.26000000000,-0.19840,
 2.26020000000,-0.26784,
 2.26040000000,-0.33232,
 2.26059975000,-0.38688,
 2.26080000000,-0.45136,
 2.26100000000,-0.49104,
 2.26120000000,-0.52576,
 2.26140000000,-0.51584,
 2.26160000000,-0.51584,
 2.26180000000,-0.51584,
 2.26199975000,-0.50096,
 2.26220000000,-0.48608,
 2.26240000000,-0.45136,
 2.26260000000,-0.41168,
 2.26280000000,-0.38688,
 2.26300000000,-0.34720,
 2.26320000000,-0.27776,
 2.26339975000,-0.22816,
 2.26359975000,-0.18848,
 2.26380000000,-0.11904,
 2.26400000000,-0.04464,
 2.26420000000,0.00,
 2.26440000000,0.05456,
 2.26460000000,0.11904,
 2.26479975000,0.17360,
 2.26499975000,0.21328,
 2.26520000000,0.29264,
 2.26540000000,0.33232,
 2.26560000000,0.34224,
 2.26580000000,0.40672,
 2.26600000000,0.43648,
 2.26619975000,0.46128,
 2.26639975000,0.45632,
 2.26660000000,0.50096,
 2.26680000000,0.50096,
 2.26700000000,0.50096,
 2.26720000000,0.49600,
 2.26740000000,0.46128,
 2.26760000000,0.44640,
 2.26779975000,0.42160,
 2.26800000000,0.38192,
 2.26820000000,0.34224,
 2.26840000000,0.27776,
 2.26860000000,0.23808,
 2.26880000000,0.19840,
 2.26900000000,0.11904,
 2.26919975000,0.03968,
 2.26940000000,-0.00992,
 2.26960000000,-0.07936,
 2.26980000000,-0.15872,
 2.27000000000,-0.21328,
 2.27020000000,-0.29264,
 2.27040000000,-0.35712,
 2.27059975000,-0.40672,
 2.27080000000,-0.45136,
 2.27100000000,-0.51584,
 2.27120000000,-0.52576,
 2.27140000000,-0.54064,
 2.27160000000,-0.52576,
 2.27180000000,-0.51584,
 2.27199975000,-0.49104,
 2.27219975000,-0.47120,
 2.27240000000,-0.44640,
 2.27260000000,-0.39680,
 2.27280000000,-0.37200,
 2.27300000000,-0.33232,
 2.27320000000,-0.27776,
 2.27339975000,-0.21328,
 2.27359975000,-0.16368,
 2.27380000000,-0.11904,
 2.27400000000,-0.03968,
 2.27420000000,0.00496,
 2.27440000000,0.07936,
 2.27460000000,0.13392,
 2.27479975000,0.19840,
 2.27499975000,0.25296,
 2.27520000000,0.29264,
 2.27540000000,0.35216,
 2.27560000000,0.36704,
 2.27580000000,0.40672,
 2.27600000000,0.46128,
 2.27620000000,0.47616,
 2.27639975000,0.46128,
 2.27660000000,0.49600,
 2.27680000000,0.50096,
 2.27700000000,0.48608,
 2.27720000000,0.47616,
 2.27740000000,0.46128,
 2.27760000000,0.43152,
 2.27779975000,0.40672,
 2.27800000000,0.39184,
 2.27820000000,0.32736,
 2.27840000000,0.26288,
 2.27860000000,0.22320,
 2.27880000000,0.17360,
 2.27900000000,0.09424,
 2.27919975000,0.01984,
 2.27939975000,-0.02480,
 2.27960000000,-0.11904,
 2.27980000000,-0.18352,
 2.28000000000,-0.23808,
 2.28020000000,-0.31744,
 2.28040000000,-0.38688,
 2.28059975000,-0.43152,
 2.28079975000,-0.47616,
 2.28100000000,-0.54064,
 2.28120000000,-0.53568,
 2.28140000000,-0.52576,
 2.28160000000,-0.51584,
 2.28180000000,-0.50096,
 2.28199975000,-0.48608,
 2.28219975000,-0.46128,
 2.28240000000,-0.43648,
 2.28260000000,-0.40672,
 2.28280000000,-0.36704,
 2.28300000000,-0.30752,
 2.28320000000,-0.26288,
 2.28340000000,-0.18352,
 2.28359975000,-0.15872,
 2.28380000000,-0.08432,
 2.28400000000,-0.01984,
 2.28420000000,0.03968,
 2.28440000000,0.09424,
 2.28460000000,0.14880,
 2.28480000000,0.19840,
 2.28499975000,0.25296,
 2.28520000000,0.31744,
 2.28540000000,0.35712,
 2.28560000000,0.39184,
 2.28580000000,0.41168,
 2.28600000000,0.47616,
 2.28620000000,0.46128,
 2.28639975000,0.47616,
 2.28659975000,0.49600,
 2.28680000000,0.51088,
 2.28700000000,0.50096,
 2.28720000000,0.47120,
 2.28740000000,0.46128,
 2.28760000000,0.42160,
 2.28779975000,0.39184,
 2.28799975000,0.36704,
 2.28820000000,0.30256,
 2.28840000000,0.24800,
 2.28860000000,0.20832,
 2.28880000000,0.14880,
 2.28900000000,0.07936,
 2.28919975000,0.01488,
 2.28939975000,-0.04464,
 2.28960000000,-0.13888,
 2.28980000000,-0.20336,
 2.29000000000,-0.26288,
 2.29020000000,-0.34224,
 2.29040000000,-0.39680,
 2.29059975000,-0.43648,
 2.29079975000,-0.47616,
 2.29100000000,-0.53568,
 2.29120000000,-0.52576,
 2.29140000000,-0.51584,
 2.29160000000,-0.51584,
 2.29180000000,-0.51088,
 2.29200000000,-0.47616,
 2.29219975000,-0.45136,
 2.29240000000,-0.42160,
 2.29260000000,-0.37200,
 2.29280000000,-0.34224,
 2.29300000000,-0.30256,
 2.29320000000,-0.22816,
 2.29340000000,-0.17360,
 2.29359975000,-0.14880,
 2.29380000000,-0.07936,
 2.29400000000,0.00,
 2.29420000000,0.05456,
 2.29440000000,0.10912,
 2.29460000000,0.16368,
 2.29480000000,0.21328,
 2.29499975000,0.27776,
 2.29519975000,0.32736,
 2.29540000000,0.37200,
 2.29560000000,0.39184,
 2.29580000000,0.43152,
 2.29600000000,0.47616,
 2.29620000000,0.48608,
 2.29639975000,0.47120,
 2.29659975000,0.49600,
 2.29680000000,0.50096,
 2.29700000000,0.48608,
 2.29720000000,0.47120,
 2.29740000000,0.44640,
 2.29760000000,0.42160,
 2.29779975000,0.40672,
 2.29799975000,0.35712,
 2.29820000000,0.30256,
 2.29840000000,0.22816,
 2.29860000000,0.18352,
 2.29880000000,0.12400,
 2.29900000000,0.06944,
 2.29920000000,-0.01984,
 2.29939975000,-0.06944,
 2.29960000000,-0.14880,
 2.29980000000,-0.21328,
 2.30000000000,-0.27776,
 2.30020000000,-0.36704,
 2.30040000000,-0.40672,
 2.30060000000,-0.45136,
 2.30079975000,-0.51088,
 2.30100000000,-0.55056,
 2.30120000000,-0.52576,
 2.30140000000,-0.51088,
 2.30160000000,-0.50096,
 2.30180000000,-0.51088,
 2.30200000000,-0.47120,
 2.30219975000,-0.44640,
 2.30239975000,-0.42160,
 2.30260000000,-0.37200,
 2.30280000000,-0.32736,
 2.30300000000,-0.29264,
 2.30320000000,-0.23808,
 2.30340000000,-0.13888,
 2.30359975000,-0.10912,
 2.30379975000,-0.05952,
 2.30400000000,0.01488,
 2.30420000000,0.05952,
 2.30440000000,0.12400,
 2.30460000000,0.17360,
 2.30480000000,0.23808,
 2.30499975000,0.27776,
 2.30519975000,0.34224,
 2.30540000000,0.37200,
 2.30560000000,0.42160,
 2.30580000000,0.43152,
 2.30600000000,0.47120,
 2.30620000000,0.47616,
 2.30640000000,0.48608,
 2.30659975000,0.48608,
 2.30680000000,0.49600,
 2.30700000000,0.48608,
 2.30720000000,0.47616,
 2.30740000000,0.45632,
 2.30760000000,0.39680,
 2.30780000000,0.37200,
 2.30799975000,0.35216,
 2.30820000000,0.29264,
 2.30840000000,0.22320,
 2.30860000000,0.17360,
 2.30880000000,0.10416,
 2.30900000000,0.02976,
 2.30920000000,-0.01984,
 2.30939975000,-0.08432,
 2.30960000000,-0.17360,
 2.30980000000,-0.23808,
 2.31000000000,-0.28768,
 2.31020000000,-0.36704,
 2.31040000000,-0.43152,
 2.31060000000,-0.47616,
 2.31079975000,-0.50096,
 2.31099975000,-0.53568,
 2.31120000000,-0.52576,
 2.31140000000,-0.52576,
 2.31160000000,-0.49104,
 2.31180000000,-0.49104,
 2.31200000000,-0.46128,
 2.31219975000,-0.43648,
 2.31239975000,-0.41168,
 2.31260000000,-0.36704,
 2.31280000000,-0.30256,
 2.31300000000,-0.26288,
 2.31320000000,-0.20336,
 2.31340000000,-0.13888,
 2.31359975000,-0.08432,
 2.31379975000,-0.03472,
 2.31400000000,0.05456,
 2.31420000000,0.07936,
 2.31440000000,0.12400,
 2.31460000000,0.21328,
 2.31480000000,0.26784,
 2.31500000000,0.30256,
 2.31519975000,0.33232,
 2.31540000000,0.38192,
 2.31560000000,0.41168,
 2.31580000000,0.43648,
 2.31600000000,0.45632,
 2.31620000000,0.47120,
 2.31640000000,0.47616,
 2.31659975000,0.50096,
 2.31680000000,0.51088,
 2.31700000000,0.47120,
 2.31720000000,0.46128,
 2.31740000000,0.43648,
 2.31760000000,0.39680,
 2.31780000000,0.35712,
 2.31799975000,0.32736,
 2.31819975000,0.26784,
 2.31840000000,0.21328,
 2.31860000000,0.15872,
 2.31880000000,0.08432,
 2.31900000000,0.00496,
 2.31920000000,-0.04464,
 2.31939975000,-0.09920,
 2.31959975000,-0.20336,
 2.31980000000,-0.26288,
 2.32000000000,-0.32736,
 2.32020000000,-0.38192,
 2.32040000000,-0.45136,
 2.32060000000,-0.49104,
 2.32079975000,-0.51088,
 2.32099975000,-0.53568,
 2.32120000000,-0.52576,
 2.32140000000,-0.52576,
 2.32160000000,-0.50096,
 2.32180000000,-0.47616,
 2.32200000000,-0.44640,
 2.32220000000,-0.42160,
 2.32239975000,-0.40672,
 2.32260000000,-0.34720,
 2.32280000000,-0.28768,
 2.32300000000,-0.25296,
 2.32320000000,-0.18352,
 2.32340000000,-0.14880,
 2.32360000000,-0.06944,
 2.32379975000,-0.01984,
 2.32400000000,0.05952,
 2.32420000000,0.10912,
 2.32440000000,0.16368,
 2.32460000000,0.22816,
 2.32480000000,0.26784,
 2.32500000000,0.30752,
 2.32519975000,0.35216,
 2.32540000000,0.40672,
 2.32560000000,0.43152,
 2.32580000000,0.43648,
 2.32600000000,0.48608,
 2.32620000000,0.47616,
 2.32640000000,0.47616,
 2.32659975000,0.49600,
 2.32679975000,0.49600,
 2.32700000000,0.46128,
 2.32720000000,0.45632,
 2.32740000000,0.43152,
 2.32760000000,0.39680,
 2.32780000000,0.34224,
 2.32799975000,0.30256,
 2.32819975000,0.23808,
 2.32840000000,0.19840,
 2.32860000000,0.13392,
 2.32880000000,0.05456,
 2.32900000000,0.00,
 2.32920000000,-0.06944,
 2.32939975000,-0.13392,
 2.32959975000,-0.19840,
 2.32980000000,-0.28768,
 2.33000000000,-0.34224,
 2.33020000000,-0.39680,
 2.33040000000,-0.46128,
 2.33060000000,-0.50096,
 2.33080000000,-0.51584,
 2.33099975000,-0.53568,
 2.33120000000,-0.52576,
 2.33140000000,-0.49104,
 2.33160000000,-0.49104,
 2.33180000000,-0.48608,
 2.33200000000,-0.43648,
 2.33220000000,-0.42160,
 2.33239975000,-0.38192,
 2.33260000000,-0.33232,
 2.33280000000,-0.27776,
 2.33300000000,-0.23808,
 2.33320000000,-0.18352,
 2.33340000000,-0.09920,
 2.33360000000,-0.05952,
 2.33379975000,0.01488,
 2.33399975000,0.07936,
 2.33420000000,0.12400,
 2.33440000000,0.16368,
 2.33460000000,0.22816,
 2.33480000000,0.27776,
 2.33500000000,0.33232,
 2.33519975000,0.38192,
 2.33539975000,0.40672,
 2.33560000000,0.43648,
 2.33580000000,0.45632,
 2.33600000000,0.49600,
 2.33620000000,0.50096,
 2.33640000000,0.48608,
 2.33659975000,0.49600,
 2.33679975000,0.49600,
 2.33700000000,0.46128,
 2.33720000000,0.43648,
 2.33740000000,0.42160,
 2.33760000000,0.38192,
 2.33780000000,0.33232,
 2.33800000000,0.28768,
 2.33819975000,0.22816,
 2.33840000000,0.18352,
 2.33860000000,0.12400,
 2.33880000000,0.05952,
 2.33900000000,-0.01984,
 2.33920000000,-0.08432,
 2.33940000000,-0.14880,
 2.33959975000,-0.23808,
 2.33980000000,-0.30752,
 2.34000000000,-0.34720,
 2.34020000000,-0.40672,
 2.34040000000,-0.47120,
 2.34060000000,-0.49104,
 2.34080000000,-0.52576,
 2.34099975000,-0.53568,
 2.34119975000,-0.50096,
 2.34140000000,-0.49104,
 2.34160000000,-0.49104,
 2.34180000000,-0.47616,
 2.34200000000,-0.43152,
 2.34220000000,-0.40672,
 2.34239975000,-0.37200,
 2.34259975000,-0.31744,
 2.34280000000,-0.26288,
 2.34300000000,-0.21328,
 2.34320000000,-0.16368,
 2.34340000000,-0.08432,
 2.34360000000,-0.04464,
 2.34379975000,0.01488,
 2.34399975000,0.10416,
 2.34420000000,0.14880,
 2.34440000000,0.18848,
 2.34460000000,0.26288,
 2.34480000000,0.30256,
 2.34500000000,0.35216,
 2.34519975000,0.39184,
 2.34539975000,0.43152,
 2.34560000000,0.43648,
 2.34580000000,0.47120,
 2.34600000000,0.50096,
 2.34620000000,0.47616,
 2.34640000000,0.48608,
 2.34660000000,0.49600,
 2.34679975000,0.48608,
 2.34700000000,0.46128,
 2.34720000000,0.43152,
 2.34740000000,0.43152,
 2.34760000000,0.36704,
 2.34780000000,0.33232,
 2.34800000000,0.27776,
 2.34819975000,0.22320,
 2.34840000000,0.15872,
 2.34860000000,0.08432,
 2.34880000000,0.02976,
 2.34900000000,-0.04464,
 2.34920000000,-0.10912,
 2.34940000000,-0.16368,
 2.34959975000,-0.24304,
 2.34979975000,-0.32736,
 2.35000000000,-0.37200,
 2.35020000000,-0.43152,
 2.35040000000,-0.49104,
 2.35060000000,-0.51584,
 2.35080000000,-0.54064,
 2.35099975000,-0.54064,
 2.35119975000,-0.51584,
 2.35140000000,-0.48608,
 2.35160000000,-0.47616,
 2.35180000000,-0.47616,
 2.35200000000,-0.43152,
 2.35220000000,-0.38688,
 2.35239975000,-0.34720,
 2.35259975000,-0.31744,
 2.35280000000,-0.25296,
 2.35300000000,-0.18352,
 2.35320000000,-0.13392,
 2.35340000000,-0.06944,
 2.35360000000,-0.02480,
 2.35380000000,0.03968,
 2.35399975000,0.10416,
 2.35420000000,0.15872,
 2.35440000000,0.20832,
 2.35460000000,0.26288,
 2.35480000000,0.32736,
 2.35500000000,0.35216,
 2.35520000000,0.39184,
 2.35539975000,0.41168,
 2.35560000000,0.45632,
 2.35580000000,0.46128,
 2.35600000000,0.49600,
 2.35620000000,0.49600,
 2.35640000000,0.47616,
 2.35660000000,0.49600,
 2.35679975000,0.49600,
 2.35699975000,0.45632,
 2.35720000000,0.41168,
 2.35740000000,0.39680,
 2.35760000000,0.35712,
 2.35780000000,0.30256,
 2.35800000000,0.26288,
 2.35819975000,0.19840,
 2.35839975000,0.15872,
 2.35860000000,0.06944,
 2.35880000000,0.01984,
 2.35900000000,-0.05952,
 2.35920000000,-0.14880,
 2.35940000000,-0.18848,
 2.35959975000,-0.27776,
 2.35979975000,-0.34224,
 2.36000000000,-0.39680,
 2.36020000000,-0.44640,
 2.36040000000,-0.50096,
 2.36060000000,-0.52576,
 2.36080000000,-0.51584,
 2.36099975000,-0.53568,
 2.36119975000,-0.51584,
 2.36140000000,-0.47616,
 2.36160000000,-0.48608,
 2.36180000000,-0.45136,
 2.36200000000,-0.42160,
 2.36220000000,-0.37200,
 2.36240000000,-0.34224,
 2.36259975000,-0.29264,
 2.36280000000,-0.22816,
 2.36300000000,-0.18352,
 2.36320000000,-0.13888,
 2.36340000000,-0.04464,
 2.36360000000,0.00496,
 2.36380000000,0.05456,
 2.36399975000,0.10912,
 2.36420000000,0.18848,
 2.36440000000,0.22320,
 2.36460000000,0.26784,
 2.36480000000,0.32736,
 2.36500000000,0.35216,
 2.36520000000,0.39680,
 2.36539975000,0.43152,
 2.36559975000,0.47616,
 2.36580000000,0.47616,
 2.36600000000,0.49600,
 2.36620000000,0.49600,
 2.36640000000,0.49600,
 2.36660000000,0.48608,
 2.36679975000,0.47616,
 2.36699975000,0.43648,
 2.36720000000,0.40672,
 2.36740000000,0.37200,
 2.36760000000,0.32736,
 2.36780000000,0.29264,
 2.36800000000,0.25296,
 2.36819975000,0.17360,
 2.36839975000,0.10912,
 2.36860000000,0.05456,
 2.36880000000,-0.00992,
 2.36900000000,-0.08432,
 2.36920000000,-0.16368,
 2.36940000000,-0.22320,
 2.36960000000,-0.28768,
 2.36979975000,-0.34720,
 2.37000000000,-0.39680,
 2.37020000000,-0.46128,
 2.37040000000,-0.50096,
 2.37060000000,-0.53568,
 2.37080000000,-0.51584,
 2.37100000000,-0.53568,
 2.37119975000,-0.51088,
 2.37140000000,-0.49104,
 2.37160000000,-0.45136,
 2.37180000000,-0.44640,
 2.37200000000,-0.38688,
 2.37220000000,-0.36704,
 2.37240000000,-0.33232,
 2.37259975000,-0.26288,
 2.37279975000,-0.21328,
 2.37300000000,-0.17360,
 2.37320000000,-0.09920,
 2.37340000000,-0.04464,
 2.37360000000,0.02976,
 2.37380000000,0.06944,
 2.37399975000,0.13392,
 2.37419975000,0.20832,
 2.37440000000,0.24800,
 2.37460000000,0.28768,
 2.37480000000,0.35216,
 2.37500000000,0.37200,
 2.37520000000,0.39184,
 2.37539975000,0.45632,
 2.37559975000,0.47616,
 2.37580000000,0.47120,
 2.37600000000,0.49600,
 2.37620000000,0.50096,
 2.37640000000,0.47616,
 2.37660000000,0.47616,
 2.37679975000,0.46128,
 2.37699975000,0.44640,
 2.37720000000,0.41168,
 2.37740000000,0.39184,
 2.37760000000,0.31744,
 2.37780000000,0.29264,
 2.37800000000,0.22816,
 2.37820000000,0.15872,
 2.37839975000,0.08432,
 2.37860000000,0.02976,
 2.37880000000,-0.02480,
 2.37900000000,-0.10912,
 2.37920000000,-0.16368,
 2.37940000000,-0.22816,
 2.37960000000,-0.30752,
 2.37979975000,-0.36704,
 2.38000000000,-0.41168,
 2.38020000000,-0.47120,
 2.38040000000,-0.53568,
 2.38060000000,-0.53568,
 2.38080000000,-0.51584,
 2.38100000000,-0.51088,
 2.38119975000,-0.51584,
 2.38139975000,-0.47616,
 2.38160000000,-0.45136,
 2.38180000000,-0.43152,
 2.38200000000,-0.38688,
 2.38220000000,-0.35712,
 2.38240000000,-0.32736,
 2.38259975000,-0.27776,
 2.38279975000,-0.20336,
 2.38300000000,-0.15872,
 2.38320000000,-0.08432,
 2.38340000000,-0.01984,
 2.38360000000,0.02976,
 2.38380000000,0.08432,
 2.38399975000,0.14880,
 2.38419975000,0.18848,
 2.38440000000,0.24800,
 2.38460000000,0.30752,
 2.38480000000,0.37200,
 2.38500000000,0.37200,
 2.38520000000,0.41168,
 2.38540000000,0.46128,
 2.38559975000,0.47616,
 2.38580000000,0.47616,
 2.38600000000,0.48608,
 2.38620000000,0.51584,
 2.38640000000,0.49600,
 2.38660000000,0.48608,
 2.38680000000,0.47120,
 2.38699975000,0.43152,
 2.38720000000,0.39680,
 2.38740000000,0.36704,
 2.38760000000,0.31744,
 2.38780000000,0.24800,
 2.38800000000,0.20832,
 2.38820000000,0.15872,
 2.38839975000,0.09424,
 2.38859975000,0.02976,
 2.38880000000,-0.05456,
 2.38900000000,-0.11904,
 2.38920000000,-0.18848,
 2.38940000000,-0.26288,
 2.38960000000,-0.33232,
 2.38979975000,-0.39680,
 2.38999975000,-0.45136,
 2.39020000000,-0.47616,
 2.39040000000,-0.52576,
 2.39060000000,-0.53568,
 2.39080000000,-0.51584,
 2.39100000000,-0.51584,
 2.39119975000,-0.51088,
 2.39139975000,-0.48608,
 2.39160000000,-0.45136,
 2.39180000000,-0.43648,
 2.39200000000,-0.38688,
 2.39220000000,-0.34224,
 2.39240000000,-0.30752,
 2.39259975000,-0.25296,
 2.39279975000,-0.18352,
 2.39300000000,-0.12400,
 2.39320000000,-0.07936,
 2.39340000000,-0.01984,
 2.39360000000,0.04464,
 2.39380000000,0.10912,
 2.39400000000,0.15872,
 2.39419975000,0.22816,
 2.39440000000,0.26784,
 2.39460000000,0.32736,
 2.39480000000,0.37200,
 2.39500000000,0.39680,
 2.39520000000,0.42160,
 2.39540000000,0.47120,
 2.39559975000,0.47616,
 2.39580000000,0.48608,
 2.39600000000,0.50096,
 2.39620000000,0.49600,
 2.39640000000,0.47616,
 2.39660000000,0.47120,
 2.39680000000,0.47616,
 2.39699975000,0.42160,
 2.39719975000,0.39184,
 2.39740000000,0.35712,
 2.39760000000,0.32736,
 2.39780000000,0.23808,
 2.39800000000,0.18848,
 2.39820000000,0.13392,
 2.39839975000,0.05952,
 2.39859975000,0.00496,
 2.39880000000,-0.06944,
 2.39900000000,-0.14880,
 2.39920000000,-0.21328,
 2.39940000000,-0.26784,
 2.39960000000,-0.34224,
 2.39979975000,-0.42160,
 2.39999975000,-0.46128,
 2.40020000000,-0.49104,
 2.40040000000,-0.53568,
 2.40060000000,-0.52576,
 2.40080000000,-0.51584,
 2.40100000000,-0.51088,
 2.40120000000,-0.50096,
 2.40139975000,-0.46128,
 2.40160000000,-0.45136,
 2.40180000000,-0.43152,
 2.40200000000,-0.37200,
 2.40220000000,-0.30752,
 2.40240000000,-0.28768,
 2.40260000000,-0.22816,
 2.40279975000,-0.15872,
 2.40300000000,-0.09920,
 2.40320000000,-0.05456,
 2.40340000000,0.01488,
 2.40360000000,0.06944,
 2.40380000000,0.13392,
 2.40400000000,0.18848,
 2.40419975000,0.23808,
 2.40439975000,0.26784,
 2.40460000000,0.31744,
 2.40480000000,0.39184,
 2.40500000000,0.39680,
 2.40520000000,0.44640,
 2.40540000000,0.47616,
 2.40559975000,0.47616,
 2.40579975000,0.49600,
 2.40600000000,0.49600,
 2.40620000000,0.49600,
 2.40640000000,0.47616,
 2.40660000000,0.48608,
 2.40680000000,0.46128,
 2.40699975000,0.41168,
 2.40719975000,0.36704,
 2.40740000000,0.34224,
 2.40760000000,0.30256,
 2.40780000000,0.21328,
 2.40800000000,0.14880,
 2.40820000000,0.12400,
 2.40839975000,0.04464,
 2.40859975000,-0.03472,
 2.40880000000,-0.09424,
 2.40900000000,-0.15872,
 2.40920000000,-0.23808,
 2.40940000000,-0.29264,
 2.40960000000,-0.37200,
 2.40980000000,-0.42160,
 2.40999975000,-0.47120,
 2.41020000000,-0.50096,
 2.41040000000,-0.52576,
 2.41060000000,-0.52576,
 2.41080000000,-0.51584,
 2.41100000000,-0.51088,
 2.41120000000,-0.49104,
 2.41139975000,-0.44640,
 2.41159975000,-0.44640,
 2.41180000000,-0.42160,
 2.41200000000,-0.35712,
 2.41220000000,-0.30256,
 2.41240000000,-0.27776,
 2.41260000000,-0.22320,
 2.41279975000,-0.14880,
 2.41299975000,-0.09424,
 2.41320000000,-0.03968,
 2.41340000000,0.02976,
 2.41360000000,0.08432,
 2.41380000000,0.14384,
 2.41400000000,0.20832,
 2.41419975000,0.25296,
 2.41439975000,0.30256,
 2.41460000000,0.35216,
 2.41480000000,0.39680,
 2.41500000000,0.42160,
 2.41520000000,0.43152,
 2.41540000000,0.47120,
 2.41559975000,0.47616,
 2.41579975000,0.50096,
 2.41600000000,0.51088,
 2.41620000000,0.50096,
 2.41640000000,0.47616,
 2.41660000000,0.46128,
 2.41680000000,0.43648,
 2.41700000000,0.39680,
 2.41719975000,0.35712,
 2.41740000000,0.33232,
 2.41760000000,0.28768,
 2.41780000000,0.19840,
 2.41800000000,0.16368,
 2.41820000000,0.10416,
 2.41840000000,0.01488,
 2.41859975000,-0.04464,
 2.41880000000,-0.10912,
 2.41900000000,-0.18848,
 2.41920000000,-0.25296,
 2.41940000000,-0.30752,
 2.41960000000,-0.38688,
 2.41980000000,-0.43152,
 2.41999975000,-0.48608,
 2.42019975000,-0.50096,
 2.42040000000,-0.54064,
 2.42060000000,-0.52576,
 2.42080000000,-0.50096,
 2.42100000000,-0.51088,
 2.42120000000,-0.47120,
 2.42139975000,-0.44640,
 2.42159975000,-0.43648,
 2.42180000000,-0.40672,
 2.42200000000,-0.34224,
 2.42220000000,-0.30256,
 2.42240000000,-0.26784,
 2.42260000000,-0.19840,
 2.42279975000,-0.13392,
 2.42299975000,-0.05456,
 2.42320000000,-0.01984,
 2.42340000000,0.03968,
 2.42360000000,0.10912,
 2.42380000000,0.16368,
 2.42400000000,0.21328,
 2.42419975000,0.26784,
 2.42439975000,0.32736,
 2.42460000000,0.35712,
 2.42480000000,0.39184,
 2.42500000000,0.42160,
 2.42520000000,0.44640,
 2.42540000000,0.47616,
 2.42560000000,0.48608,
 2.42579975000,0.49600,
 2.42600000000,0.49600,
 2.42620000000,0.48608,
 2.42640000000,0.47616,
 2.42660000000,0.46128,
 2.42680000000,0.43648,
 2.42700000000,0.39184,
 2.42719975000,0.34224,
 2.42739975000,0.30752,
 2.42760000000,0.26288,
 2.42780000000,0.19840,
 2.42800000000,0.14384,
