Source,CH1,CH2
Second,Volt,Volt
0.185812,2.48,-0.036
0.185814,2.48,-0.036
0.185816,2.4,-0.04
0.185818,2.4,-0.04
0.18582,2.48,-0.044
0.185822,2.48,-0.04
0.185824,2.48,-0.04
0.185826,2.48,-0.04
0.185828,2.48,-0.04
0.18583,2.48,-0.04
0.185832,2.48,-0.044
0.185834,2.48,-0.044
0.185836,2.48,-0.04
0.185838,2.48,-0.036
0.18584,2.48,-0.032
0.185842,2.48,-0.04
0.185844,2.56,-0.048
0.185846,2.48,-0.036
0.185848,2.56,-0.036
0.18585,2.56,-0.036
0.185852,2.56,-0.04
0.185854,2.56,-0.032
0.185856,2.56,-0.036
0.185858,2.56,-0.028
0.18586,2.56,-0.028
0.185862,2.56,-0.036
0.185864,2.64,-0.032
0.185866,2.64,-0.036
0.185868,2.56,-0.024
0.18587,2.56,-0.036
0.185872,2.56,-0.04
0.185874,2.64,-0.028
0.185876,2.56,-0.036
0.185878,2.64,-0.036
0.18588,2.64,-0.032
0.185882,2.64,-0.032
0.185884,2.64,-0.028
0.185886,2.64,-0.024
0.185888,2.64,-0.02
0.18589,2.72,-0.016
0.185892,2.72,-0.016
0.185894,2.72,-0.028
0.185896,2.64,-0.024
0.185898,2.72,-0.02
0.1859,2.72,-0.024
0.185902,2.72,-0.024
0.185904,2.72,-0.024
0.185906,2.72,-0.02
0.185908,2.72,-0.016
0.18591,2.8,-0.02
0.185912,2.8,-0.016
0.185914,2.72,-0.02
0.185916,2.8,-0.02
0.185918,2.8,-0.02
0.18592,2.72,-0.016
0.185922,2.8,-0.02
0.185924,2.8,-0.016
0.185926,2.8,-0.016
0.185928,2.8,-0.012
0.18593,2.8,-0.016
0.185932,2.88,-0.012
0.185934,2.88,-0.008
0.185936,2.8,-0.012
0.185938,2.88,-0.016
0.18594,2.88,-0.016
0.185942,2.88,-0.016
0.185944,2.88,-0.024
0.185946,2.88,-0.016
0.185948,2.88,-0.02
0.18595,2.88,-0.016
0.185952,2.88,-0.012
0.185954,2.88,-0.016
0.185956,2.88,-0.012
0.185958,2.88,-0.012
0.18596,2.96,-0.012
0.185962,2.88,-0.008
0.185964,2.88,-0.012
0.185966,2.88,-0.008
0.185968,2.88,-0.012
0.18597,2.96,-0.012
0.185972,2.96,-0.012
0.185974,2.96,-0.016
0.185976,2.96,-0.016
0.185978,2.88,-0.016
0.18598,2.96,-0.016
0.185982,2.96,-0.02
0.185984,2.96,-0.016
0.185986,2.96,-0.004
0.185988,2.96,-0.02
0.18599,3.04,-0.016
0.185992,2.96,-0.012
0.185994,3.04,-0.012
0.185996,2.96,-0.012
0.185998,2.96,-0.012
0.186,3.04,-0.02
0.186002,3.12,-0.012
0.186004,3.04,-0.012
0.186006,3.04,-0.008
0.186008,3.04,-0.012
0.18601,3.04,0
0.186012,3.04,-0.004
0.186014,3.12,-0.004
0.186016,3.12,-0.012
0.186018,3.04,-0.008
0.18602,3.12,-0.008
0.186022,3.12,-0.008
0.186024,3.12,-0.008
0.186026,3.12,0
0.186028,3.12,-0.008
0.18603,3.12,-0.004
0.186032,3.12,0
0.186034,3.2,0
0.186036,3.12,0
0.186038,3.2,0
0.18604,3.2,0.004
0.186042,3.2,0.004
0.186044,3.12,0.004
0.186046,3.2,0.012
0.186048,3.2,0.004
0.18605,3.2,0.004
0.186052,3.2,0
0.186054,3.2,0
0.186056,3.2,0.008
0.186058,3.2,0.004
0.18606,3.28,0.004
0.186062,3.2,0
0.186064,3.28,0.084
0.186066,3.28,0.008
0.186068,3.28,0.012
0.18607,3.2,0.016
0.186072,3.2,0.012
0.186074,3.2,0.004
0.186076,3.2,0.012
0.186078,3.28,0.016
0.18608,3.28,0.012
0.186082,3.28,0.012
0.186084,3.28,0.008
0.186086,3.28,0.016
0.186088,3.28,0.02
0.18609,3.28,0.016
0.186092,3.28,0.012
0.186094,3.28,0.012
0.186096,3.28,0.016
0.186098,3.28,0.016
0.1861,3.28,0.016
0.186102,3.28,0.016
0.186104,3.28,0.012
0.186106,3.28,0.012
0.186108,3.36,0.016
0.18611,3.28,0.016
0.186112,3.36,0.016
0.186114,3.36,0.012
0.186116,3.36,0.016
0.186118,3.28,0.008
0.18612,3.28,0.016
0.186122,3.36,0.012
0.186124,3.36,0.012
0.186126,3.36,0.02
0.186128,3.36,0.02
0.18613,3.36,0.02
0.186132,3.36,0.016
0.186134,3.36,0.02
0.186136,3.36,0.016
0.186138,3.44,0.02
0.18614,3.36,0.02
0.186142,3.36,0.02
0.186144,3.36,0.02
0.186146,3.44,0.024
0.186148,3.44,0.02
0.18615,3.44,0.02
0.186152,3.44,0.024
0.186154,3.44,0.016
0.186156,3.44,0.016
0.186158,3.36,0.02
0.18616,3.44,0.016
0.186162,3.44,0.068
0.186164,3.44,0.024
0.186166,3.44,0.024
0.186168,3.44,0.024
0.18617,3.52,0.024
0.186172,3.44,0.032
0.186174,3.44,0.032
0.186176,3.44,0.036
0.186178,3.52,0.04
0.18618,3.52,0.028
0.186182,3.44,0.036
0.186184,3.52,0.032
0.186186,3.44,0.028
0.186188,3.52,0.032
0.18619,3.52,0.036
0.186192,3.52,0.036
0.186194,3.52,0.036
0.186196,3.52,0.036
0.186198,3.52,0.036
0.1862,3.52,0.036
0.186202,3.52,0.036
0.186204,3.52,0.036
0.186206,3.52,0.036
0.186208,3.52,0.036
0.18621,3.52,0.044
0.186212,3.52,0.04
0.186214,3.52,0.04
0.186216,3.52,0.036
0.186218,3.52,0.04
0.18622,3.52,0.04
0.186222,3.6,0.04
0.186224,3.52,0.04
0.186226,3.52,0.036
0.186228,3.6,0.04
0.18623,3.6,0.04
0.186232,3.52,0.04
0.186234,3.52,0.044
0.186236,3.6,0.04
0.186238,3.52,0.044
0.18624,3.6,0.048
0.186242,3.52,0.044
0.186244,3.6,0.044
0.186246,3.6,0.048
0.186248,3.6,0.044
0.18625,3.6,0.048
0.186252,3.6,0.044
0.186254,3.6,0.048
0.186256,3.6,0.044
0.186258,3.6,0.044
0.18626,3.6,0.088
0.186262,3.6,0.048
0.186264,3.6,0.044
0.186266,3.6,0.044
0.186268,3.6,0.044
0.18627,3.6,0.052
0.186272,3.68,0.044
0.186274,3.6,0.048
0.186276,3.68,0.048
0.186278,3.68,0.048
0.18628,3.6,0.048
0.186282,3.68,0.048
0.186284,3.6,0.048
0.186286,3.6,0.048
0.186288,3.68,0.052
0.18629,3.6,0.052
0.186292,3.68,0.052
0.186294,3.6,0.052
0.186296,3.68,0.052
0.186298,3.68,0.044
0.1863,3.68,0.052
0.186302,3.68,0.056
0.186304,3.68,0.052
0.186306,3.68,0.056
0.186308,3.68,0.056
0.18631,3.68,0.056
0.186312,3.68,0.056
0.186314,3.68,0.06
0.186316,3.68,0.056
0.186318,3.68,0.056
0.18632,3.68,0.056
0.186322,3.68,0.06
0.186324,3.68,0.06
0.186326,3.68,0.064
0.186328,3.68,0.056
0.18633,3.68,0.064
0.186332,3.76,0.06
0.186334,3.68,0.068
0.186336,3.68,0.064
0.186338,3.76,0.06
0.18634,3.76,0.064
0.186342,3.76,0.068
0.186344,3.76,0.072
0.186346,3.76,0.072
0.186348,3.76,0.072
0.18635,3.76,0.076
0.186352,3.68,0.072
0.186354,3.68,0.072
0.186356,3.68,0.072
0.186358,3.76,0.092
0.18636,3.76,0.072
0.186362,3.76,0.076
0.186364,3.76,0.072
0.186366,3.76,0.076
0.186368,3.76,0.076
0.18637,3.76,0.072
0.186372,3.76,0.072
0.186374,3.76,0.072
0.186376,3.76,0.08
0.186378,3.76,0.076
0.18638,3.76,0.072
0.186382,3.76,0.076
0.186384,3.76,0.08
0.186386,3.68,0.076
0.186388,3.76,0.076
0.18639,3.76,0.08
0.186392,3.76,0.08
0.186394,3.76,0.076
0.186396,3.76,0.076
0.186398,3.76,0.076
0.1864,3.84,0.076
0.186402,3.76,0.08
0.186404,3.76,0.076
0.186406,3.76,0.08
0.186408,3.76,0.076
0.18641,3.76,0.08
0.186412,3.76,0.08
0.186414,3.76,0.08
0.186416,3.84,0.076
0.186418,3.76,0.084
0.18642,3.76,0.084
0.186422,3.76,0.084
0.186424,3.76,0.084
0.186426,3.76,0.08
0.186428,3.76,0.088
0.18643,3.76,0.08
0.186432,3.84,0.084
0.186434,3.84,0.08
0.186436,3.76,0.084
0.186438,3.76,0.08
0.18644,3.76,0.084
0.186442,3.84,0.08
0.186444,3.84,0.084
0.186446,3.76,0.08
0.186448,3.84,0.084
0.18645,3.76,0.084
0.186452,3.84,0.084
0.186454,3.84,0.092
0.186456,3.84,0.104
0.186458,3.84,0.088
0.18646,3.84,0.088
0.186462,3.76,0.092
0.186464,3.84,0.096
0.186466,3.84,0.092
0.186468,3.84,0.092
0.18647,3.84,0.096
0.186472,3.84,0.092
0.186474,3.84,0.092
0.186476,3.76,0.092
0.186478,3.76,0.096
0.18648,3.76,0.092
0.186482,3.84,0.096
0.186484,3.76,0.1
0.186486,3.84,0.1
0.186488,3.84,0.104
0.18649,3.84,0.096
0.186492,3.84,0.1
0.186494,3.84,0.1
0.186496,3.92,0.108
0.186498,3.84,0.104
0.1865,3.84,0.104
0.186502,3.84,0.108
0.186504,3.84,0.104
0.186506,3.84,0.104
0.186508,3.84,0.1
0.18651,3.84,0.104
0.186512,3.84,0.104
0.186514,3.84,0.1
0.186516,3.84,0.104
0.186518,3.84,0.1
0.18652,3.84,0.108
0.186522,3.84,0.1
0.186524,3.84,0.104
0.186526,3.84,0.104
0.186528,3.84,0.108
0.18653,3.84,0.112
0.186532,3.84,0.1
0.186534,3.84,0.108
0.186536,3.84,0.108
0.186538,3.84,0.108
0.18654,3.76,0.108
0.186542,3.84,0.108
0.186544,3.84,0.108
0.186546,3.84,0.104
0.186548,3.84,0.104
0.18655,3.84,0.104
0.186552,3.84,0.108
0.186554,3.84,0.116
0.186556,3.84,0.104
0.186558,3.76,0.104
0.18656,3.76,0.104
0.186562,3.76,0.108
0.186564,3.84,0.108
0.186566,3.76,0.112
0.186568,3.84,0.108
0.18657,3.76,0.112
0.186572,3.84,0.112
0.186574,3.76,0.116
0.186576,3.84,0.116
0.186578,3.84,0.068
0.18658,3.84,0.112
0.186582,3.84,0.116
0.186584,3.84,0.112
0.186586,3.84,0.116
0.186588,3.84,0.12
0.18659,3.84,0.12
0.186592,3.76,0.116
0.186594,3.76,0.116
0.186596,3.76,0.116
0.186598,3.76,0.12
0.1866,3.84,0.12
0.186602,3.84,0.12
0.186604,3.76,0.12
0.186606,3.84,0.124
0.186608,3.84,0.124
0.18661,3.76,0.12
0.186612,3.76,0.124
0.186614,3.84,0.12
0.186616,3.76,0.132
0.186618,3.76,0.128
0.18662,3.84,0.124
0.186622,3.76,0.124
0.186624,3.76,0.128
0.186626,3.76,0.124
0.186628,3.84,0.128
0.18663,3.76,0.128
0.186632,3.76,0.128
0.186634,3.76,0.132
0.186636,3.76,0.136
0.186638,3.76,0.132
0.18664,3.76,0.136
0.186642,3.76,0.128
0.186644,3.76,0.132
0.186646,3.76,0.136
0.186648,3.76,0.14
0.18665,3.76,0.132
0.186652,3.76,0.136
0.186654,3.68,0.132
0.186656,3.76,0.136
0.186658,3.76,0.136
0.18666,3.68,0.136
0.186662,3.68,0.136
0.186664,3.76,0.132
0.186666,3.76,0.14
0.186668,3.76,0.136
0.18667,3.76,0.14
0.186672,3.76,0.14
0.186674,3.68,0.14
0.186676,3.68,0.044
0.186678,3.68,0.14
0.18668,3.68,0.136
0.186682,3.76,0.14
0.186684,3.76,0.14
0.186686,3.68,0.14
0.186688,3.68,0.132
0.18669,3.68,0.136
0.186692,3.68,0.14
0.186694,3.68,0.148
0.186696,3.68,0.148
0.186698,3.68,0.148
0.1867,3.68,0.144
0.186702,3.68,0.14
0.186704,3.68,0.14
0.186706,3.68,0.14
0.186708,3.68,0.14
0.18671,3.68,0.144
0.186712,3.68,0.144
0.186714,3.68,0.144
0.186716,3.68,0.148
0.186718,3.68,0.144
0.18672,3.68,0.144
0.186722,3.68,0.144
0.186724,3.68,0.144
0.186726,3.68,0.148
0.186728,3.6,0.144
0.18673,3.68,0.144
0.186732,3.68,0.144
0.186734,3.68,0.144
0.186736,3.68,0.148
0.186738,3.68,0.148
0.18674,3.68,0.152
0.186742,3.68,0.148
0.186744,3.6,0.156
0.186746,3.68,0.16
0.186748,3.68,0.16
0.18675,3.6,0.156
0.186752,3.6,0.164
0.186754,3.68,0.16
0.186756,3.6,0.152
0.186758,3.6,0.16
0.18676,3.68,0.16
0.186762,3.68,0.156
0.186764,3.6,0.152
0.186766,3.6,0.16
0.186768,3.6,0.164
0.18677,3.6,0.168
0.186772,3.6,0.168
0.186774,3.6,0.108
0.186776,3.6,0.164
0.186778,3.6,0.168
0.18678,3.6,0.172
0.186782,3.6,0.168
0.186784,3.6,0.168
0.186786,3.6,0.164
0.186788,3.52,0.168
0.18679,3.6,0.168
0.186792,3.6,0.164
0.186794,3.6,0.164
0.186796,3.52,0.172
0.186798,3.6,0.168
0.1868,3.52,0.172
0.186802,3.6,0.168
0.186804,3.6,0.168
0.186806,3.6,0.168
0.186808,3.52,0.176
0.18681,3.52,0.168
0.186812,3.6,0.172
0.186814,3.52,0.168
0.186816,3.52,0.172
0.186818,3.52,0.172
0.18682,3.6,0.176
0.186822,3.52,0.18
0.186824,3.6,0.172
0.186826,3.52,0.18
0.186828,3.52,0.176
0.18683,3.52,0.176
0.186832,3.52,0.176
0.186834,3.44,0.168
0.186836,3.52,0.172
0.186838,3.52,0.172
0.18684,3.52,0.172
0.186842,3.52,0.172
0.186844,3.52,0.172
0.186846,3.52,0.176
0.186848,3.52,0.172
0.18685,3.52,0.176
0.186852,3.44,0.172
0.186854,3.44,0.176
0.186856,3.44,0.172
0.186858,3.44,0.172
0.18686,3.52,0.172
0.186862,3.44,0.176
0.186864,3.44,0.18
0.186866,3.44,0.176
0.186868,3.44,0.18
0.18687,3.44,0.176
0.186872,3.44,0.144
0.186874,3.36,0.176
0.186876,3.44,0.176
0.186878,3.36,0.184
0.18688,3.44,0.184
0.186882,3.44,0.18
0.186884,3.44,0.18
0.186886,3.44,0.184
0.186888,3.36,0.184
0.18689,3.36,0.184
0.186892,3.44,0.188
0.186894,3.36,0.188
0.186896,3.36,0.188
0.186898,3.36,0.184
0.1869,3.36,0.188
0.186902,3.36,0.192
0.186904,3.36,0.188
0.186906,3.36,0.184
0.186908,3.36,0.188
0.18691,3.36,0.188
0.186912,3.36,0.188
0.186914,3.36,0.192
0.186916,3.36,0.192
0.186918,3.36,0.196
0.18692,3.36,0.196
0.186922,3.28,0.196
0.186924,3.28,0.2
0.186926,3.28,0.196
0.186928,3.28,0.192
0.18693,3.28,0.196
0.186932,3.36,0.192
0.186934,3.28,0.196
0.186936,3.28,0.196
0.186938,3.28,0.196
0.18694,3.28,0.196
0.186942,3.28,0.2
0.186944,3.28,0.192
0.186946,3.2,0.196
0.186948,3.28,0.196
0.18695,3.2,0.196
0.186952,3.2,0.2
0.186954,3.28,0.2
0.186956,3.28,0.204
0.186958,3.2,0.196
0.18696,3.2,0.196
0.186962,3.28,0.204
0.186964,3.2,0.2
0.186966,3.2,0.2
0.186968,3.2,0.2
0.18697,3.2,0.176
0.186972,3.2,0.2
0.186974,3.2,0.2
0.186976,3.2,0.2
0.186978,3.2,0.2
0.18698,3.2,0.2
0.186982,3.2,0.2
0.186984,3.12,0.2
0.186986,3.2,0.2
0.186988,3.2,0.204
0.18699,3.2,0.204
0.186992,3.2,0.2
0.186994,3.2,0.204
0.186996,3.2,0.2
0.186998,3.12,0.212
0.187,3.12,0.204
0.187002,3.12,0.2
0.187004,3.04,0.2
0.187006,3.12,0.2
0.187008,3.12,0.2
0.18701,3.12,0.196
0.187012,3.04,0.196
0.187014,3.12,0.204
0.187016,3.12,0.2
0.187018,3.12,0.2
0.18702,3.12,0.2
0.187022,3.04,0.208
0.187024,3.04,0.208
0.187026,3.12,0.208
0.187028,3.04,0.216
0.18703,3.04,0.216
0.187032,3.04,0.212
0.187034,3.04,0.212
0.187036,3.04,0.216
0.187038,3.04,0.216
0.18704,3.04,0.212
0.187042,3.04,0.212
0.187044,3.04,0.212
0.187046,3.04,0.212
0.187048,2.96,0.212
0.18705,3.04,0.212
0.187052,2.96,0.216
0.187054,2.96,0.216
0.187056,2.96,0.22
0.187058,2.88,0.212
0.18706,2.96,0.216
0.187062,2.96,0.216
0.187064,2.96,0.22
0.187066,2.96,0.216
0.187068,2.96,0.204
0.18707,2.96,0.224
0.187072,2.88,0.216
0.187074,2.88,0.224
0.187076,2.88,0.224
0.187078,2.88,0.22
0.18708,2.88,0.216
0.187082,2.88,0.216
0.187084,2.88,0.216
0.187086,2.88,0.22
0.187088,2.88,0.216
0.18709,2.88,0.216
0.187092,2.88,0.228
0.187094,2.88,0.224
0.187096,2.88,0.22
0.187098,2.88,0.232
0.1871,2.88,0.224
0.187102,2.8,0.224
0.187104,2.8,0.224
0.187106,2.88,0.228
0.187108,2.8,0.22
0.18711,2.8,0.228
0.187112,2.8,0.224
0.187114,2.8,0.224
0.187116,2.8,0.22
0.187118,2.8,0.22
0.18712,2.8,0.22
0.187122,2.8,0.216
0.187124,2.72,0.216
0.187126,2.72,0.22
0.187128,2.8,0.212
0.18713,2.64,0.22
0.187132,2.72,0.224
0.187134,2.72,0.216
0.187136,2.72,0.224
0.187138,2.64,0.228
0.18714,2.72,0.224
0.187142,2.72,0.224
0.187144,2.72,0.224
0.187146,2.64,0.228
0.187148,2.64,0.228
0.18715,2.64,0.228
0.187152,2.64,0.224
0.187154,2.72,0.228
0.187156,2.64,0.228
0.187158,2.64,0.22
0.18716,2.64,0.228
0.187162,2.64,0.228
0.187164,2.64,0.228
0.187166,2.56,0.208
0.187168,2.64,0.228
0.18717,2.64,0.228
0.187172,2.56,0.232
0.187174,2.56,0.232
0.187176,2.56,0.228
0.187178,2.56,0.232
0.18718,2.56,0.236
0.187182,2.56,0.232
0.187184,2.56,0.232
0.187186,2.56,0.236
0.187188,2.56,0.24
0.18719,2.56,0.296
0.187192,2.56,0.232
0.187194,2.56,0.228
0.187196,2.48,0.236
0.187198,2.56,0.236
0.1872,2.48,0.236
0.187202,2.56,0.24
0.187204,2.48,0.24
0.187206,2.48,0.244
0.187208,2.48,0.24
0.18721,2.48,0.24
0.187212,2.48,0.24
0.187214,2.48,0.244
0.187216,2.48,0.244
0.187218,2.48,0.244
0.18722,2.48,0.244
0.187222,2.48,0.244
0.187224,2.4,0.244
0.187226,2.48,0.248
0.187228,2.4,0.24
0.18723,2.4,0.24
0.187232,2.4,0.24
0.187234,2.4,0.244
0.187236,2.4,0.244
0.187238,2.4,0.244
0.18724,2.4,0.24
0.187242,2.32,0.244
0.187244,2.32,0.24
0.187246,2.32,0.244
0.187248,2.24,0.24
0.18725,2.32,0.248
0.187252,2.32,0.248
0.187254,2.32,0.244
0.187256,2.32,0.248
0.187258,2.32,0.244
0.18726,2.24,0.244
0.187262,2.24,0.244
0.187264,2.24,0.236
0.187266,2.24,0.248
0.187268,2.24,0.248
0.18727,2.32,0.248
0.187272,2.24,0.248
0.187274,2.24,0.244
0.187276,2.16,0.248
0.187278,2.16,0.248
0.18728,2.24,0.244
0.187282,2.24,0.248
0.187284,2.24,0.244
0.187286,2.24,0.248
0.187288,2.24,0.316
0.18729,2.16,0.248
0.187292,2.16,0.244
0.187294,2.16,0.244
0.187296,2.16,0.24
0.187298,2.16,0.244
0.1873,2.08,0.248
0.187302,2.16,0.244
0.187304,2.08,0.236
0.187306,2.08,0.24
0.187308,2.08,0.248
0.18731,2.08,0.248
0.187312,2.16,0.252
0.187314,2.08,0.252
0.187316,2.08,0.252
0.187318,2.08,0.252
0.18732,2.08,0.252
0.187322,2.08,0.256
0.187324,2.08,0.256
0.187326,2.08,0.26
0.187328,2,0.256
0.18733,2,0.256
0.187332,2.08,0.256
0.187334,2,0.26
0.187336,2,0.256
0.187338,2,0.256
0.18734,2,0.256
0.187342,2,0.252
0.187344,2,0.252
0.187346,2,0.256
0.187348,1.92,0.264
0.18735,1.92,0.268
0.187352,1.92,0.26
0.187354,1.92,0.26
0.187356,1.92,0.26
0.187358,1.92,0.26
0.18736,1.92,0.256
0.187362,1.92,0.256
0.187364,1.92,0.264
0.187366,1.92,0.26
0.187368,1.84,0.256
0.18737,1.92,0.26
0.187372,1.84,0.26
0.187374,1.84,0.256
0.187376,1.92,0.256
0.187378,1.84,0.256
0.18738,1.84,0.252
0.187382,1.84,0.256
0.187384,1.84,0.252
0.187386,1.84,0.312
0.187388,1.84,0.26
0.18739,1.76,0.264
0.187392,1.76,0.26
0.187394,1.76,0.26
0.187396,1.76,0.26
0.187398,1.76,0.26
0.1874,1.76,0.26
0.187402,1.76,0.26
0.187404,1.76,0.26
0.187406,1.76,0.256
0.187408,1.76,0.256
0.18741,1.68,0.26
0.187412,1.68,0.256
0.187414,1.68,0.252
0.187416,1.68,0.252
0.187418,1.68,0.252
0.18742,1.68,0.252
0.187422,1.6,0.252
0.187424,1.68,0.252
0.187426,1.68,0.256
0.187428,1.6,0.248
0.18743,1.6,0.264
0.187432,1.6,0.256
0.187434,1.6,0.26
0.187436,1.6,0.256
0.187438,1.6,0.26
0.18744,1.6,0.256
0.187442,1.6,0.264
0.187444,1.6,0.256
0.187446,1.52,0.26
0.187448,1.52,0.256
0.18745,1.52,0.264
0.187452,1.6,0.26
0.187454,1.52,0.264
0.187456,1.52,0.256
0.187458,1.52,0.26
0.18746,1.52,0.256
0.187462,1.52,0.26
0.187464,1.44,0.26
0.187466,1.44,0.264
0.187468,1.52,0.268
0.18747,1.44,0.268
0.187472,1.44,0.26
0.187474,1.44,0.268
0.187476,1.44,0.264
0.187478,1.44,0.26
0.18748,1.44,0.26
0.187482,1.44,0.264
0.187484,1.36,0.276
0.187486,1.36,0.268
0.187488,1.36,0.268
0.18749,1.36,0.268
0.187492,1.36,0.268
0.187494,1.36,0.272
0.187496,1.36,0.268
0.187498,1.36,0.272
0.1875,1.28,0.268
0.187502,1.36,0.268
0.187504,1.28,0.272
0.187506,1.28,0.264
0.187508,1.28,0.272
0.18751,1.28,0.272
0.187512,1.28,0.268
0.187514,1.28,0.268
0.187516,1.2,0.264
0.187518,1.2,0.268
0.18752,1.28,0.264
0.187522,1.2,0.264
0.187524,1.28,0.268
0.187526,1.2,0.268
0.187528,1.2,0.272
0.18753,1.2,0.268
0.187532,1.2,0.264
0.187534,1.2,0.264
0.187536,1.2,0.268
0.187538,1.2,0.268
0.18754,1.12,0.268
0.187542,1.12,0.264
0.187544,1.12,0.268
0.187546,1.12,0.264
0.187548,1.12,0.264
0.18755,1.12,0.264
0.187552,1.12,0.268
0.187554,1.12,0.268
0.187556,1.04,0.272
0.187558,1.04,0.264
0.18756,1.04,0.268
0.187562,1.04,0.268
0.187564,1.04,0.268
0.187566,1.04,0.268
0.187568,1.04,0.264
0.18757,0.96,0.268
0.187572,0.96,0.264
0.187574,0.96,0.268
0.187576,0.96,0.268
0.187578,1.04,0.264
0.18758,0.96,0.268
0.187582,0.96,0.272
0.187584,0.96,0.256
0.187586,0.96,0.264
0.187588,0.96,0.264
0.18759,0.88,0.268
0.187592,0.96,0.264
0.187594,0.96,0.264
0.187596,0.96,0.272
0.187598,0.88,0.268
0.1876,0.96,0.268
0.187602,0.88,0.272
0.187604,0.88,0.272
0.187606,0.88,0.272
0.187608,0.8,0.268
0.18761,0.8,0.272
0.187612,0.88,0.272
0.187614,0.8,0.268
0.187616,0.8,0.272
0.187618,0.8,0.272
0.18762,0.8,0.272
0.187622,0.72,0.272
0.187624,0.8,0.272
0.187626,0.8,0.276
0.187628,0.72,0.272
0.18763,0.8,0.268
0.187632,0.72,0.272
0.187634,0.72,0.276
0.187636,0.72,0.276
0.187638,0.72,0.28
0.18764,0.64,0.272
0.187642,0.72,0.272
0.187644,0.72,0.268
0.187646,0.72,0.268
0.187648,0.72,0.276
0.18765,0.72,0.276
0.187652,0.64,0.272
0.187654,0.64,0.272
0.187656,0.64,0.268
0.187658,0.64,0.272
0.18766,0.64,0.276
0.187662,0.64,0.272
0.187664,0.64,0.272
0.187666,0.64,0.276
0.187668,0.56,0.276
0.18767,0.56,0.272
0.187672,0.56,0.276
0.187674,0.56,0.28
0.187676,0.56,0.276
0.187678,0.56,0.28
0.18768,0.56,0.276
0.187682,0.56,0.28
0.187684,0.56,0.268
0.187686,0.48,0.272
0.187688,0.48,0.268
0.18769,0.48,0.272
0.187692,0.48,0.268
0.187694,0.48,0.272
0.187696,0.48,0.268
0.187698,0.4,0.264
0.1877,0.4,0.268
0.187702,0.4,0.268
0.187704,0.4,0.268
0.187706,0.4,0.268
0.187708,0.4,0.272
0.18771,0.4,0.268
0.187712,0.4,0.268
0.187714,0.4,0.268
0.187716,0.4,0.268
0.187718,0.4,0.272
0.18772,0.32,0.268
0.187722,0.32,0.272
0.187724,0.32,0.268
0.187726,0.32,0.268
0.187728,0.32,0.272
0.18773,0.32,0.264
0.187732,0.24,0.268
0.187734,0.32,0.276
0.187736,0.24,0.268
0.187738,0.24,0.276
0.18774,0.24,0.276
0.187742,0.24,0.276
0.187744,0.24,0.276
0.187746,0.16,0.276
0.187748,0.24,0.276
0.18775,0.16,0.28
0.187752,0.24,0.276
0.187754,0.16,0.276
0.187756,0.16,0.276
0.187758,0.08,0.276
0.18776,0.16,0.272
0.187762,0.08,0.276
0.187764,0.08,0.276
0.187766,0.08,0.276
0.187768,0.16,0.276
0.18777,0.08,0.28
0.187772,0.08,0.276
0.187774,0.08,0.276
0.187776,0.08,0.276
0.187778,0.08,0.28
0.18778,0.08,0.28
0.187782,0.08,0.284
0.187784,0.08,0.28
0.187786,0,0.284
0.187788,0,0.272
0.18779,0,0.272
0.187792,0,0.276
0.187794,0,0.276
0.187796,-0.08,0.272
0.187798,-0.08,0.276
0.1878,0,0.272
0.187802,-0.08,0.296
0.187804,-0.08,0.276
0.187806,-0.08,0.276
0.187808,-0.08,0.28
0.18781,-0.08,0.276
0.187812,-0.08,0.276
0.187814,-0.16,0.276
0.187816,-0.16,0.272
0.187818,-0.16,0.276
0.18782,-0.16,0.272
0.187822,-0.16,0.268
0.187824,-0.16,0.272
0.187826,-0.16,0.272
0.187828,-0.16,0.272
0.18783,-0.16,0.268
0.187832,-0.24,0.268
0.187834,-0.24,0.272
0.187836,-0.24,0.264
0.187838,-0.24,0.268
0.18784,-0.24,0.268
0.187842,-0.24,0.268
0.187844,-0.24,0.268
0.187846,-0.32,0.268
0.187848,-0.32,0.272
0.18785,-0.32,0.268
0.187852,-0.32,0.268
0.187854,-0.32,0.272
0.187856,-0.32,0.268
0.187858,-0.32,0.264
0.18786,-0.32,0.268
0.187862,-0.4,0.268
0.187864,-0.4,0.264
0.187866,-0.32,0.268
0.187868,-0.4,0.264
0.18787,-0.32,0.264
0.187872,-0.32,0.264
0.187874,-0.4,0.264
0.187876,-0.4,0.268
0.187878,-0.4,0.268
0.18788,-0.48,0.264
0.187882,-0.4,0.268
0.187884,-0.4,0.268
0.187886,-0.48,0.268
0.187888,-0.48,0.268
0.18789,-0.48,0.272
0.187892,-0.48,0.272
0.187894,-0.48,0.272
0.187896,-0.48,0.272
0.187898,-0.48,0.272
0.1879,-0.48,0.328
0.187902,-0.56,0.268
0.187904,-0.56,0.268
0.187906,-0.56,0.268
0.187908,-0.56,0.272
0.18791,-0.64,0.264
0.187912,-0.64,0.264
0.187914,-0.56,0.26
0.187916,-0.64,0.272
0.187918,-0.64,0.272
0.18792,-0.64,0.272
0.187922,-0.64,0.272
0.187924,-0.64,0.272
0.187926,-0.64,0.268
0.187928,-0.64,0.272
0.18793,-0.72,0.276
0.187932,-0.64,0.268
0.187934,-0.72,0.268
0.187936,-0.72,0.268
0.187938,-0.72,0.268
0.18794,-0.72,0.268
