Source,CH1,CH2
Second,Volt,Volt
0.076,-1.9008,0.26
0.07601999375,-1.9872,0.272
0.07604,-1.9872,0.26
0.07606,-1.9872,0.264
0.07607999375,-2.0304,0.256
0.0761,-2.0304,0.248
0.07611999375,-2.0304,0.256
0.07614,-2.1168,0.252
0.07616,-2.1168,0.26
0.07617999375,-2.2032,0.248
0.0762,-2.2032,0.24
0.07622,-2.2896,0.232
0.07623999375,-2.2896,0.24
0.07626,-2.2896,0.232
0.07628,-2.376,0.232
0.07629999375,-2.376,0.224
0.07632,-2.4624,0.228
0.07634,-2.4624,0.224
0.07635999375,-2.5488,0.212
0.07638,-2.4624,0.216
0.0764,-2.5488,0.224
0.07642,-2.5488,0.212
0.07644,-2.592,0.208
0.07645999375,-2.592,0.204
0.07648,-2.6784,0.188
0.0765,-2.6784,0.176
0.07651999375,-2.6784,0.188
0.07654,-2.7648,0.184
0.07656,-2.7648,0.18
0.07657999375,-2.8512,0.188
0.0766,-2.8512,0.184
0.07662,-2.8512,0.168
0.07663999375,-2.9376,0.152
0.07666,-2.9376,0.164
0.07668,-2.9376,0.164
0.07669999375,-3.024,0.168
0.07672,-3.024,0.168
0.07673999375,-3.024,0.152
0.07676,-3.1104,0.144
0.07678,-3.1104,0.136
0.07679999375,-3.1536,0.132
0.07682,-3.1536,0.124
0.07684,-3.1536,0.116
0.07685999375,-3.24,0.112
0.07688,-3.24,0.12
0.0769,-3.24,0.12
0.07691999375,-3.3264,0.12
0.07694,-3.3264,0.124
0.07696,-3.3264,0.084
0.07697999375,-3.4128,0.108
0.077,-3.4128,0.104
0.07702,-3.4992,0.08
0.07704,-3.4992,0.068
0.07706,-3.4992,0.072
0.07707999375,-3.5856,0.072
0.0771,-3.5856,0.052
0.07712,-3.5856,0.076
0.07713999375,-3.672,0.036
0.07716,-3.672,0.056
0.07718,-3.672,0.052
0.07719999375,-3.7152,0.044
0.07722,-3.7152,0.04
0.07724,-3.7152,0.032
0.07725999375,-3.5856,0.036
0.07728,-3.5856,0.02
0.0773,-3.5856,0.016
0.07731999375,-3.5856,0.016
0.07734,-3.4992,0.02
0.07735999375,-3.5856,0
0.07738,-3.5856,-0.008
0.0774,-3.4992,0
0.07741999375,-3.4128,-0.012
0.07744,-3.4128,-0.016
0.07746,-3.4128,-0.024
0.07747999375,-3.3264,-0.028
0.0775,-3.3264,-0.04
0.07752,-3.24,-0.02
0.07753999375,-3.24,-0.04
0.07756,-3.24,-0.048
0.07758,-3.1536,-0.044
0.07759999375,-3.1536,-0.048
0.07762,-3.1536,-0.056
0.07764,-3.1536,-0.068
0.07765999375,-3.1104,-0.064
0.07768,-3.1104,-0.068
0.07769999375,-3.1104,-0.064
0.07772,-3.024,-0.068
0.07774,-3.024,-0.072
0.07775999375,-2.9376,-0.08
0.07778,-2.9376,-0.088
0.0778,-2.8512,-0.088
0.07781999375,-2.8512,-0.088
0.07784,-2.7648,-0.096
0.07786,-2.8512,-0.092
0.07787999375,-2.6784,-0.096
0.0779,-2.8512,-0.108
0.07792,-2.6784,-0.116
0.07793999375,-2.6784,-0.108
0.07796,-2.592,-0.12
0.07797999375,-2.6784,-0.116
0.078,-2.592,-0.124
0.07802,-2.5488,-0.124
0.07803999375,-2.5488,-0.128
0.07806,-2.4624,-0.132
0.07808,-2.4624,-0.132
0.07809999375,-2.4624,-0.14
0.07812,-2.4624,-0.136
0.07814,-2.376,-0.14
0.07815999375,-2.376,-0.144
0.07818,-2.2896,-0.14
0.0782,-2.2896,-0.148
0.07821999375,-2.2896,-0.148
0.07824,-2.2032,-0.156
0.07826,-2.2032,-0.152
0.07827999375,-2.2032,-0.156
0.0783,-2.1168,-0.156
0.07831999375,-2.1168,-0.156
0.07834,-2.1168,-0.164
0.07836,-2.0304,-0.164
0.07837999375,-1.9872,-0.16
0.0784,-1.9872,-0.176
0.07842,-1.9872,-0.176
0.07843999375,-1.9008,-0.176
0.07846,-1.9008,-0.184
0.07848,-1.9008,-0.188
0.07849999375,-1.8144,-0.196
0.07852,-1.8144,-0.192
0.07854,-1.728,-0.188
0.07855999375,-1.728,-0.184
0.07858,-1.6416,-0.188
0.07859999375,-1.6416,-0.188
0.07862,-1.6416,-0.196
0.07864,-1.6416,-0.196
0.07865999375,-1.5552,-0.196
0.07868,-1.5552,-0.208
0.0787,-1.5552,-0.212
0.07871999375,-1.512,-0.204
0.07874,-1.512,-0.196
0.07876,-1.4256,-0.204
0.07877999375,-1.4256,-0.216
0.0788,-1.3392,-0.208
0.07882,-1.3392,-0.208
0.07883999375,-1.3392,-0.212
0.07886,-1.2528,-0.216
0.07888,-1.2528,-0.208
0.07889999375,-1.2528,-0.22
0.07892,-1.1664,-0.216
0.07893999375,-1.08,-0.228
0.07896,-1.1664,-0.228
0.07898,-1.08,-0.232
0.07899999375,-1.08,-0.22
0.07902,-0.9936,-0.224
0.07904,-0.9936,-0.232
0.07905999375,-0.9504,-0.232
0.07908,-0.9504,-0.236
0.0791,-0.864,-0.236
0.07911999375,-0.864,-0.232
0.07914,-0.864,-0.236
0.07916,-0.864,-0.224
0.07917999375,-0.7776,-0.228
0.0792,-0.7776,-0.232
0.07922,-0.6912,-0.232
0.07923999375,-0.6048,-0.24
0.07926,-0.6048,-0.236
0.07927999375,-0.6048,-0.232
0.0793,-0.5184,-0.232
0.07932,-0.5184,-0.24
0.07933999375,-0.5184,-0.232
0.07936,-0.432,-0.24
0.07938,-0.432,-0.24
0.07939999375,-0.3888,-0.24
0.07942,-0.3888,-0.24
0.07944,-0.3024,-0.228
0.07945999375,-0.3024,-0.236
0.07948,-0.3024,-0.236
0.0795,-0.216,-0.244
0.07951999375,-0.216,-0.24
0.07954,-0.1296,-0.236
0.07955999375,-0.1296,-0.24
0.07958,-0.1296,-0.236
0.0796,-0.0432,-0.236
0.07961999375,-0.0432,-0.236
0.07964,0.0432,-0.236
0.07966,0.0432,-0.24
0.07967999375,0.0432,-0.24
0.0797,0.0864,-0.228
0.07972,0.0864,-0.232
0.07973999375,0.1296,-0.236
0.07976,0.216,-0.232
0.07978,0.216,-0.236
0.07979999375,0.216,-0.232
0.07982,0.3024,-0.232
0.07984,0.3024,-0.236
0.07985999375,0.3024,-0.232
0.07988,0.3024,-0.236
0.07989999375,0.3888,-0.228
0.07992,0.4752,-0.236
0.07994,0.4752,-0.232
0.07995999375,0.5616,-0.232
0.07998,0.5616,-0.22
0.08,0.6048,-0.232
0.08001999375,0.5616,-0.216
0.08004,0.6048,-0.224
0.08006,0.6912,-0.232
0.08007999375,0.6912,-0.228
0.0801,0.6912,-0.224
0.08012,0.7776,-0.22
0.08013999375,0.7776,-0.22
0.08016,0.864,-0.224
0.08017999375,0.864,-0.212
0.0802,0.864,-0.22
0.08022,0.864,-0.224
0.08023999375,0.9504,-0.216
0.08026,0.9504,-0.216
0.08028,1.0368,-0.22
0.08029999375,1.0368,-0.208
0.08032,1.1232,-0.208
0.08034,1.1232,-0.208
0.08035999375,1.1232,-0.208
0.08038,1.1664,-0.204
0.0804,1.1664,-0.196
0.08041999375,1.2528,-0.2
0.08044,1.2528,-0.192
0.08046,1.2528,-0.192
0.08047999375,1.3392,-0.2
0.0805,1.3392,-0.196
0.08051999375,1.4256,-0.196
0.08054,1.4256,-0.188
0.08056,1.512,-0.184
0.08057999375,1.512,-0.176
0.0806,1.5984,-0.168
0.08062,1.5984,-0.172
0.08063999375,1.5984,-0.176
0.08066,1.6848,-0.176
0.08068,1.6848,-0.164
0.08069999375,1.6848,-0.172
0.08072,1.728,-0.164
0.08074,1.728,-0.168
0.08075999375,1.8144,-0.164
0.08078,1.728,-0.172
0.08079999375,1.9008,-0.164
0.08082,1.9008,-0.16
0.08084,1.9008,-0.156
0.08085999375,1.9008,-0.156
0.08088,1.9872,-0.152
0.0809,1.9872,-0.152
0.08091999375,1.9872,-0.152
0.08094,2.0736,-0.148
0.08096,2.0736,-0.14
0.08097999375,2.16,-0.132
0.081,2.2032,-0.132
0.08102,2.2032,-0.124
0.08103999375,2.2032,-0.128
0.08106,2.2032,-0.132
0.08108,2.2896,-0.116
0.08109999375,2.2896,-0.12
0.08112,2.376,-0.104
0.08113999375,2.376,-0.104
0.08116,2.4624,-0.108
0.08118,2.4624,-0.112
0.08119999375,2.4624,-0.104
0.08122,2.5488,-0.096
0.08124,2.5488,-0.1
0.08125999375,2.5488,-0.088
0.08128,2.6352,-0.076
0.0813,2.7216,-0.084
0.08131999375,2.7216,-0.076
0.08134,2.7216,-0.08
0.08136,2.7648,-0.076
0.08137999375,2.7648,-0.08
0.0814,2.7648,-0.064
0.08142,2.8512,-0.064
0.08143999375,2.8512,-0.052
0.08146,2.9376,-0.048
0.08147999375,2.9376,-0.056
0.0815,2.9376,-0.052
0.08152,3.024,-0.048
0.08153999375,3.024,-0.048
0.08156,3.1104,-0.04
0.08158,3.1104,-0.032
0.08159999375,3.1104,-0.028
0.08162,3.1968,-0.024
0.08164,3.1968,-0.028
0.08165999375,3.2832,-0.016
0.08168,3.2832,-0.016
0.0817,3.2832,-0.008
0.08171999375,3.2832,0
0.08174,3.4128,-0.004
0.08175999375,3.3264,0.004
0.08178,3.4128,0
0.0818,3.4992,0.004
0.08181999375,3.4128,0.008
0.08184,3.4992,0.016
0.08186,3.4992,0.028
0.08187999375,3.4992,0.02
0.0819,3.5856,0.032
0.08192,3.672,0.036
0.08193999375,3.672,0.04
0.08196,3.7584,0.048
0.08198,3.672,0.052
0.08199999375,3.7584,0.06
0.08202,3.7584,0.06
0.08204,3.8448,0.064
0.08205999375,3.8448,0.072
0.08208,3.8448,0.08
0.08209999375,3.888,0.076
0.08212,3.888,0.08
0.08214,3.9744,0.088
0.08215999375,3.9744,0.104
0.08218,3.9744,0.1
0.0822,3.9744,0.104
0.08221999375,3.888,0.108
0.08224,3.888,0.108
0.08226,3.888,0.116
0.08227999375,3.8448,0.116
0.0823,3.8448,0.128
0.08232,3.8448,0.132
0.08233999375,3.8448,0.132
0.08236,3.7584,0.148
0.08237999375,3.7584,0.148
0.0824,3.7584,0.148
0.08242,3.5856,0.164
0.08243999375,3.672,0.168
0.08246,3.672,0.176
0.08248,3.5856,0.184
0.08249999375,3.5856,0.128
0.08252,3.4992,0.172
0.08254,3.4992,0.18
0.08255999375,3.4128,0.188
0.08258,3.4128,0.196
0.0826,3.4128,0.192
0.08261999375,3.4128,0.196
0.08264,3.3264,0.196
0.08266,3.3264,0.2
0.08267999375,3.2832,0.2
0.0827,3.2832,0.208
0.08271999375,3.1968,0.224
0.08274,3.1968,0.212
0.08276,3.1968,0.22
0.08277999375,3.1104,0.22
0.0828,3.1104,0.224
0.08282,3.1104,0.232
0.08283999375,3.024,0.244
0.08286,3.024,0.244
0.08288,3.024,0.248
0.08289999375,2.9376,0.244
0.08292,2.9376,0.248
0.08294,2.8512,0.256
0.08295999375,2.8512,0.256
0.08298,2.7648,0.264
0.08299999375,2.7648,0.264
0.08301999375,2.7216,0.272
0.08304,2.7216,0.272
0.08305999375,2.7216,0.268
0.08308,2.7216,0.276
0.0831,2.6352,0.28
0.08311999375,2.5488,0.288
0.08314,2.5488,0.288
0.08316,2.5488,0.292
0.08317999375,2.5488,0.292
0.0832,2.4624,0.284
0.08322,2.4624,0.292
0.08323999375,2.376,0.292
0.08326,2.376,0.292
0.08328,2.376,0.3
0.08329999375,2.376,0.316
0.08332,2.2896,0.304
0.08333999375,2.2032,0.308
0.08336,2.2032,0.304
0.08338,2.16,0.296
0.08339999375,2.16,0.316
0.08342,2.16,0.328
0.08344,2.16,0.32
0.08345999375,2.0736,0.324
0.08348,2.0736,0.328
0.0835,1.9872,0.324
0.08351999375,1.9872,0.324
0.08354,1.9872,0.336
0.08356,1.9008,0.328
0.08357999375,1.9008,0.332
0.0836,1.8144,0.336
0.08362,1.8144,0.34
0.08363999375,1.8144,0.328
0.08366,1.728,0.332
0.08367999375,1.8144,0.34
0.0837,1.728,0.34
0.08372,1.6848,0.344
0.08373999375,1.6848,0.344
0.08376,1.5984,0.34
0.08378,1.5984,0.344
0.08379999375,1.512,0.34
0.08382,1.5984,0.348
0.08384,1.512,0.348
0.08385999375,1.512,0.352
0.08388,1.4256,0.352
0.0839,1.4256,0.36
0.08391999375,1.3392,0.36
0.08394,1.3392,0.356
0.08395999375,1.2528,0.36
0.08398,1.2528,0.36
0.084,1.2528,0.352
0.08401999375,1.1664,0.372
0.08404,1.1664,0.368
0.08406,1.1664,0.368
0.08407999375,1.1232,0.364
0.0841,1.1232,0.356
0.08412,1.0368,0.364
0.08413999375,1.0368,0.376
0.08416,0.9504,0.368
0.08418,0.9504,0.36
0.08419999375,0.9504,0.372
0.08422,0.864,0.372
0.08424,0.864,0.368
0.08425999375,0.864,0.372
0.08428,0.864,0.364
0.08429999375,0.7776,0.372
0.08432,0.6912,0.372
0.08434,0.6912,0.372
0.08435999375,0.6048,0.372
0.08438,0.6048,0.368
0.0844,0.6048,0.376
0.08441999375,0.6048,0.372
0.08444,0.5616,0.368
0.08446,0.5616,0.38
0.08447999375,0.4752,0.376
0.0845,0.4752,0.372
0.08452,0.4752,0.376
0.08453999375,0.3888,0.384
0.08456,0.3024,0.372
0.08457999375,0.3024,0.376
0.0846,0.3024,0.38
0.08462,0.216,0.376
0.08463999375,0.216,0.368
0.08466,0.1296,0.368
0.08468,0.1296,0.376
0.08469999375,0.1296,0.368
0.08472,0.0864,0.368
0.08474,0.0864,0.364
0.08475999375,0.0864,0.372
0.08478,0.0432,0.36
0.0848,-0.0432,0.368
0.08481999375,-0.0432,0.364
0.08484,-0.1296,0.372
0.08486,-0.1296,0.372
0.08487999375,-0.1296,0.38
0.0849,-0.216,0.36
0.08491999375,-0.216,0.364
0.08494,-0.3024,0.364
0.08496,-0.3024,0.36
0.08497999375,-0.3024,0.36
0.085,-0.3888,0.372
0.08502,-0.3888,0.36
0.08503999375,-0.3888,0.36
0.08506,-0.432,0.356
0.08508,-0.432,0.36
0.08509999375,-0.5184,0.36
0.08512,-0.5184,0.352
0.08514,-0.5184,0.352
0.08515999375,-0.6048,0.356
0.08518,-0.6048,0.352
0.08519999375,-0.6912,0.352
0.08521999375,-0.6912,0.34
0.08524,-0.6912,0.34
0.08525999375,-0.7776,0.34
0.08528,-0.864,0.344
0.0853,-0.864,0.344
0.08531999375,-0.9504,0.34
0.08534,-0.9504,0.34
0.08536,-0.9936,0.336
0.08537999375,-0.9936,0.34
0.0854,-1.08,0.328
0.08542,-0.9936,0.344
0.08543999375,-1.08,0.336
0.08546,-1.08,0.336
0.08548,-1.1664,0.328
0.08549999375,-1.2528,0.32
0.08552,-1.2528,0.32
0.08553999375,-1.2528,0.316
0.08556,-1.3392,0.324
0.08558,-1.3392,0.312
0.08559999375,-1.3392,0.32
0.08562,-1.3392,0.304
0.08564,-1.4256,0.296
0.08565999375,-1.4256,0.292
0.08568,-1.512,0.312
0.0857,-1.512,0.288
0.08571999375,-1.5552,0.3
0.08574,-1.5552,0.288
0.08576,-1.512,0.316
0.08577999375,-1.6416,0.272
0.0858,-1.6416,0.288
0.08582,-1.728,0.28
0.08583999375,-1.728,0.292
0.08586,-1.728,0.276
0.08587999375,-1.728,0.264
0.0859,-1.8144,0.304
0.08592,-1.9008,0.268
0.08593999375,-1.9008,0.264
0.08596,-1.9008,0.292
0.08598,-1.9872,0.276
0.08599999375,-1.9872,0.28
0.08602,-1.9872,0.244
0.08604,-1.9872,0.264
0.08605999375,-2.0304,0.26
0.08608,-2.1168,0.256
0.0861,-2.1168,0.248
0.08611999375,-2.1168,0.248
0.08614,-2.2032,0.244
0.08615999375,-2.2032,0.232
0.08618,-2.2032,0.232
0.0862,-2.2896,0.236
0.08621999375,-2.2896,0.236
0.08624,-2.376,0.232
0.08626,-2.376,0.232
0.08627999375,-2.4624,0.224
0.0863,-2.4624,0.236
0.08632,-2.4624,0.224
0.08633999375,-2.5488,0.22
0.08636,-2.5488,0.208
0.08638,-2.592,0.208
0.08639999375,-2.592,0.2
0.08642,-2.592,0.2
0.08644,-2.592,0.2
0.08645999375,-2.6784,0.2
0.08648,-2.6784,0.192
0.08649999375,-2.7648,0.176
0.08652,-2.7648,0.164
0.08654,-2.7648,0.172
0.08655999375,-2.8512,0.164
0.08658,-2.8512,0.168
0.0866,-2.9376,0.16
0.08661999375,-2.9376,0.152
0.08664,-3.024,0.152
0.08666,-3.024,0.16
0.08667999375,-3.024,0.148
0.0867,-3.1104,0.136
0.08672,-3.024,0.14
0.08673999375,-3.1104,0.136
0.08676,-3.1536,0.132
0.08677999375,-3.1536,0.124
0.08679999375,-3.1536,0.12
0.08682,-3.24,0.116
0.08683999375,-3.24,0.116
0.08686,-3.3264,0.112
0.08688,-3.3264,0.092
0.08689999375,-3.3264,0.096
0.08692,-3.3264,0.096
0.08694,-3.4128,0.092
0.08695999375,-3.4128,0.084
0.08698,-3.4992,0.084
0.087,-3.4992,0.08
0.08701999375,-3.4992,0.076
0.08704,-3.5856,0.076
0.08706,-3.5856,0.072
0.08707999375,-3.5856,0.06
0.0871,-3.5856,0.06
0.08711999375,-3.672,0.052
0.08714,-3.7152,0.04
0.08716,-3.7152,0.04
0.08717999375,-3.7152,0.036
0.0872,-3.7152,0.036
0.08722,-3.672,0.024
0.08723999375,-3.672,0.02
0.08726,-3.5856,0.016
0.08728,-3.5856,0.012
0.08729999375,-3.4992,0.008
0.08732,-3.4992,0.008
0.08734,-3.4992,0
0.08735999375,-3.4128,-0.004
0.08738,-3.4128,-0.012
0.08739999375,-3.4128,0
0.08741999375,-3.4128,-0.02
0.08744,-3.3264,-0.016
0.08745999375,-3.3264,-0.024
0.08748,-3.3264,-0.036
0.0875,-3.24,-0.036
0.08751999375,-3.24,-0.044
0.08754,-3.24,-0.044
0.08756,-3.24,-0.052
0.08757999375,-3.1536,-0.06
0.0876,-3.1104,-0.044
0.08762,-3.1536,-0.04
0.08763999375,-3.1104,-0.088
0.08766,-3.024,-0.06
0.08768,-3.024,-0.076
0.08769999375,-3.024,-0.08
0.08772,-2.9376,-0.06
0.08773999375,-2.9376,-0.092
0.08776,-2.9376,-0.092
0.08778,-2.8512,-0.092
0.08779999375,-2.8512,-0.096
0.08782,-2.8512,-0.096
0.08784,-2.7648,-0.096
0.08785999375,-2.7648,-0.104
0.08788,-2.6784,-0.108
0.0879,-2.6784,-0.108
0.08791999375,-2.592,-0.116
0.08794,-2.592,-0.12
0.08796,-2.592,-0.12
0.08797999375,-2.5488,-0.124
0.088,-2.5488,-0.124
0.08802,-2.5488,-0.136
0.08803999375,-2.4624,-0.136
0.08806,-2.4624,-0.14
0.08807999375,-2.4624,-0.14
0.0881,-2.376,-0.144
0.08812,-2.376,-0.144
0.08813999375,-2.376,-0.144
0.08816,-2.2896,-0.148
0.08818,-2.2896,-0.148
0.08819999375,-2.2032,-0.152
0.08822,-2.2032,-0.156
0.08824,-2.2032,-0.164
0.08825999375,-2.1168,-0.152
0.08828,-2.1168,-0.164
0.0883,-2.1168,-0.16
0.08831999375,-2.0304,-0.172
0.08834,-2.0304,-0.164
0.08835999375,-1.9872,-0.176
0.08838,-1.9872,-0.18
0.0884,-1.9872,-0.184
0.08841999375,-1.9008,-0.176
0.08844,-1.9008,-0.18
0.08846,-1.9008,-0.188
0.08847999375,-1.8144,-0.18
0.0885,-1.728,-0.188
0.08852,-1.728,-0.196
0.08853999375,-1.728,-0.196
0.08856,-1.6416,-0.196
0.08858,-1.6416,-0.2
0.08859999375,-1.5552,-0.196
0.08862,-1.5552,-0.196
0.08864,-1.5552,-0.192
0.08865999375,-1.512,-0.208
0.08868,-1.512,-0.2
0.08869999375,-1.512,-0.204
0.08872,-1.4256,-0.212
0.08874,-1.4256,-0.204
0.08875999375,-1.4256,-0.216
0.08878,-1.3392,-0.22
0.0888,-1.3392,-0.216
0.08881999375,-1.2528,-0.212
0.08884,-1.2528,-0.212
0.08886,-1.1664,-0.22
0.08887999375,-1.1664,-0.22
0.0889,-1.1664,-0.228
0.08892,-1.1664,-0.224
0.08893999375,-1.08,-0.22
0.08896,-0.9936,-0.228
0.08897999375,-0.9936,-0.224
0.08899999375,-0.9936,-0.224
0.08902,-0.9504,-0.232
0.08903999375,-0.9504,-0.224
0.08906,-0.9504,-0.24
0.08908,-0.864,-0.232
0.08909999375,-0.7776,-0.228
0.08912,-0.6912,-0.224
0.08914,-0.7776,-0.232
0.08915999375,-0.6912,-0.228
0.08918,-0.6912,-0.236
0.0892,-0.6048,-0.232
0.08921999375,-0.6912,-0.24
0.08924,-0.6048,-0.232
0.08926,-0.5184,-0.24
0.08927999375,-0.432,-0.232
0.0893,-0.432,-0.22
0.08931999375,-0.432,-0.232
0.08934,-0.3888,-0.236
0.08936,-0.3888,-0.24
0.08937999375,-0.3888,-0.252
0.0894,-0.3024,-0.236
0.08942,-0.3024,-0.24
0.08943999375,-0.3024,-0.24
0.08946,-0.216,-0.24
0.08948,-0.216,-0.22
0.08949999375,-0.1296,-0.232
0.08952,-0.1296,-0.24
0.08954,-0.1296,-0.24
0.08955999375,-0.0432,-0.232
0.08958,0.0432,-0.24
0.08959999375,0.0432,-0.236
0.08961999375,0.0432,-0.232
0.08964,0.0432,-0.24
0.08965999375,0.0864,-0.236
0.08968,0.0864,-0.236
0.0897,0.1296,-0.232
0.08971999375,0.1296,-0.228
0.08974,0.216,-0.236
0.08976,0.216,-0.236
0.08977999375,0.3024,-0.236
0.0898,0.3024,-0.236
0.08982,0.3888,-0.232
0.08983999375,0.3888,-0.232
0.08986,0.3888,-0.224
0.08988,0.4752,-0.228
0.08989999375,0.4752,-0.228
0.08992,0.4752,-0.232
0.08993999375,0.5616,-0.224
0.08996,0.6048,-0.228
0.08998,0.6048,-0.224
0.08999999375,0.6048,-0.22
0.09002,0.6048,-0.216
0.09004,0.6912,-0.216
0.09005999375,0.7776,-0.22
0.09008,0.7776,-0.22
0.0901,0.7776,-0.22
0.09011999375,0.864,-0.216
0.09014,0.864,-0.212
0.09016,0.864,-0.212
0.09017999375,0.9504,-0.208
0.0902,0.9504,-0.216
0.09021999375,0.9504,-0.208
0.09023999375,1.0368,-0.22
0.09026,1.0368,-0.196
0.09027999375,1.1232,-0.188
0.0903,1.1232,-0.204
0.09032,1.1664,-0.204
0.09033999375,1.1664,-0.204
0.09036,1.1664,-0.2
0.09038,1.2528,-0.2
0.09039999375,1.2528,-0.196
0.09042,1.3392,-0.188
0.09044,1.3392,-0.184
0.09045999375,1.4256,-0.18
0.09048,1.4256,-0.184
0.0905,1.4256,-0.184
0.09051999375,1.512,-0.184
0.09054,1.512,-0.18
0.09055999375,1.512,-0.176
0.09057999375,1.5984,-0.168
0.0906,1.5984,-0.176
0.09061999375,1.6848,-0.176
0.09064,1.6848,-0.184
0.09066,1.6848,-0.164
0.09067999375,1.728,-0.168
0.0907,1.8144,-0.168
0.09072,1.8144,-0.164
0.09073999375,1.8144,-0.156
0.09076,1.8144,-0.152
0.09078,1.8144,-0.164
0.09079999375,1.9008,-0.156
0.09082,1.9008,-0.156
0.09084,1.9008,-0.152
0.09085999375,1.9872,-0.148
0.09088,2.0736,-0.136
0.09089999375,2.0736,-0.14
0.09092,2.16,-0.136
0.09094,2.16,-0.132
0.09095999375,2.16,-0.132
0.09098,2.2032,-0.116
0.091,2.2032,-0.12
0.09101999375,2.2896,-0.12
0.09104,2.2896,-0.116
0.09106,2.2896,-0.116
0.09107999375,2.376,-0.112
0.0911,2.376,-0.104
0.09112,2.4624,-0.104
0.09113999375,2.4624,-0.096
0.09116,2.4624,-0.096
0.09117999375,2.5488,-0.096
0.09119999375,2.5488,-0.096
0.09122,2.6352,-0.092
0.09123999375,2.6352,-0.1
0.09126,2.6352,-0.088
0.09128,2.7216,-0.08
0.09129999375,2.7216,-0.088
0.09132,2.7648,-0.072
0.09134,2.7648,-0.076
0.09135999375,2.7648,-0.076
0.09138,2.8512,-0.06
0.0914,2.7648,-0.048
0.09141999375,2.8512,-0.06
0.09144,3.024,-0.044
0.09146,2.9376,-0.044
0.09147999375,3.024,-0.04
0.0915,3.024,-0.036
0.09151999375,3.024,-0.036
0.09154,3.1104,-0.028
0.09156,3.1104,-0.016
0.09157999375,3.1968,-0.028
0.0916,3.1968,-0.016
0.09162,3.1968,-0.012
0.09163999375,3.2832,-0.016
0.09166,3.3264,-0.012
0.09168,3.3264,-0.004
0.09169999375,3.3264,-0.012
0.09172,3.3264,0
0.09174,3.4128,0
0.09175999375,3.4128,0.012
0.09178,3.4128,0.016
0.09179999375,3.4992,0.02
0.09181999375,3.4992,0.02
0.09184,3.5856,0.024
0.09185999375,3.5856,0.044
0.09188,3.5856,0.032
0.0919,3.672,0.044
0.09191999375,3.672,0.04
0.09194,3.672,0.052
0.09196,3.7584,0.068
0.09197999375,3.7584,0.052
0.092,3.8448,0.064
0.09202,3.888,0.092
0.09203999375,3.8448,0.068
0.09206,3.888,0.072
0.09208,3.888,0.072
0.09209999375,3.9744,0.084
0.09212,3.9744,0.096
0.09213999375,4.0608,0.1
0.09216,3.9744,0.112
0.09218,3.9744,0.092
0.09219999375,3.888,0.12
0.09222,3.8448,0.132
0.09224,3.888,0.14
0.09225999375,3.8448,0.14
0.09228,3.8448,0.14
0.0923,3.7584,0.112
0.09231999375,3.7584,0.144
0.09234,3.7584,0.184
0.09236,3.672,0.152
0.09237999375,3.672,0.156
0.0924,3.672,0.16
0.09241999375,3.5856,0.164
0.09243999375,3.5856,0.168
0.09246,3.5856,0.172
0.09247999375,3.4992,0.18
0.0925,3.4992,0.18
0.09252,3.4128,0.184
0.09253999375,3.4128,0.192
0.09256,3.3264,0.184
0.09258,3.4128,0.192
0.09259999375,3.3264,0.208
0.09262,3.2832,0.204
0.09264,3.2832,0.2
0.09265999375,3.2832,0.208
0.09268,3.1968,0.212
0.0927,3.1968,0.224
0.09271999375,3.1968,0.22
0.09274,3.1104,0.228
0.09275999375,3.1104,0.224
0.09277999375,3.024,0.228
0.0928,3.024,0.224
0.09281999375,3.024,0.244
0.09284,2.9376,0.24
0.09286,3.024,0.252
0.09287999375,2.9376,0.26
0.0929,2.8512,0.26
0.09292,2.8512,0.252
0.09293999375,2.8512,0.256
0.09296,2.7648,0.268
0.09298,2.7216,0.268
0.09299999375,2.7216,0.276
0.09302,2.7216,0.268
0.09304,2.7216,0.28
0.09305999375,2.6352,0.272
0.09308,2.6352,0.284
0.09309999375,2.5488,0.284
0.09312,2.5488,0.284
0.09314,2.4624,0.296
0.09315999375,2.4624,0.288
0.09318,2.4624,0.292
0.0932,2.4624,0.296
0.09321999375,2.376,0.292
0.09324,2.2896,0.296
0.09326,2.2896,0.304
0.09327999375,2.2896,0.304
0.0933,2.2032,0.308
0.09332,2.2032,0.308
0.09333999375,2.2032,0.312
0.09336,2.16,0.316
0.09337999375,2.16,0.312
0.09339999375,2.16,0.324
0.09342,2.0736,0.328
0.09343999375,2.0736,0.332
0.09346,2.0736,0.328
0.09348,1.9872,0.32
0.09349999375,1.9008,0.328
0.09352,1.9008,0.324
0.09354,1.9008,0.324
0.09355999375,1.9008,0.332
0.09358,1.8144,0.34
0.0936,1.8144,0.34
0.09361999375,1.8144,0.336
0.09364,1.728,0.34
0.09366,1.728,0.344
0.09367999375,1.6848,0.336
0.0937,1.6848,0.348
0.09371999375,1.5984,0.356
0.09374,1.5984,0.348
0.09376,1.512,0.352
0.09377999375,1.512,0.348
0.0938,1.512,0.36
0.09382,1.4256,0.356
0.09383999375,1.4256,0.356
0.09386,1.4256,0.364
0.09388,1.3392,0.356
0.09389999375,1.3392,0.364
0.09392,1.3392,0.356
0.09394,1.2528,0.356
0.09395999375,1.2528,0.372
0.09398,1.2528,0.368
0.09399999375,1.1664,0.364
0.09401999375,1.1232,0.368
0.09404,1.1232,0.372
0.09405999375,1.0368,0.364
