#Creator: wheelEventBuffer
#Creation time: Thu Apr 11 12:22:51 2019
#Time	Angular velocity
#[s]	[rad/s]
41.629126	9.705860
41.661452	9.732922
41.693694	9.754681
41.725862	9.777755
41.757954	9.800326
41.789974	9.823002
41.821918	9.846401
41.853788	9.868671
41.885584	9.891042
41.917312	9.913514
41.948964	9.938604
41.980544	9.955611
42.012066	9.979012
42.043518	9.997431
42.074908	10.019112
42.106228	10.040887
42.137478	10.066626
42.168648	10.089256
42.199750	10.113291
42.230774	10.140058
42.261722	10.161705
42.292604	10.186747
42.323420	10.202626
42.354202	10.211912
42.384968	10.213240
42.415746	10.203289
42.446564	10.186747
42.477444	10.162362
42.508402	10.132862
42.539456	10.101584
42.570598	10.075020
42.601830	10.040887
42.633162	10.014640
42.664584	9.981549
42.696104	9.951827
42.727718	9.922281
42.759420	9.896650
42.791206	9.870531
42.823078	9.843933
42.855036	9.817477
42.887084	9.787503
42.919226	9.761956
42.951456	9.732319
42.983786	9.702862
43.016214	9.672391
43.048746	9.642111
43.081374	9.613785
43.114108	9.583286
43.146936	9.554141
43.179874	9.522863
43.212916	9.494659
43.246062	9.459779
43.279326	9.430248
43.312700	9.396401
43.346186	9.366146
43.379784	9.334975
43.413486	9.308423
43.447288	9.279279
43.481200	9.249772
43.515214	9.222618
43.549332	9.192394
43.583560	9.166110
43.617896	9.133068
43.652350	9.103427
43.686922	9.070834
43.721616	9.040034
43.756428	9.008409
43.791366	8.976492
43.826424	8.944291
43.861614	8.911814
43.896926	8.882083
43.932368	8.845570
43.967950	8.813805
44.003666	8.778341
44.039520	8.746082
44.075504	8.713576
44.111620	8.684190
44.147860	8.653095
44.184230	8.623168
44.220726	8.593448
44.257352	8.561131
44.294114	8.531373
44.331010	8.498141
44.368052	8.465167
44.405238	8.430637
44.442578	8.397286
44.480062	8.363752
44.517708	8.328719
44.555502	8.294415
44.593460	8.259524
44.631574	8.226649
44.669850	8.188054
44.708302	8.153627
44.746920	8.116133
44.785710	8.081475
44.824668	8.046288
44.863788	8.015085
44.903066	7.981283
44.942510	7.948972
44.982114	7.916522
45.021884	7.881963
45.061826	7.849664
45.101942	7.813352
45.142242	7.777374
45.182734	7.740201
45.223420	7.703758
45.264296	7.666909
45.305376	7.629299
45.346656	7.590955
45.388146	7.552995
45.429844	7.516851
45.471754	7.474643
45.513892	7.437483
45.556248	7.396508
45.598828	7.359083
45.641626	7.321353
45.684642	7.286373
45.727864	7.250052
45.771306	7.213760
45.814964	7.178814
45.858842	7.140632
45.902954	7.104140
45.947298	7.065157
45.991892	7.025342
46.036740	6.984732
46.081852	6.943974
46.127226	6.902779
46.172882	6.860871
46.218810	6.818876
46.265030	6.776223
46.311534	6.735256
46.358336	6.689933
46.405446	6.648029
46.452860	6.603869
46.500584	6.561662
46.548614	6.519450
46.596952	6.480183
46.645580	6.439801
46.694520	6.399398
46.743770	6.359499
46.793336	6.316537
46.843236	6.276407
46.893470	6.231588
46.944068	6.186917
46.995038	6.140721
