#Creator: wheelEventBuffer
#Creation time: Thu Apr 11 09:51:51 2019
#Time	Angular velocity
#[s]	[rad/s]
82.736310	1.087719
83.019124	1.134518
83.289666	1.188593
83.547458	1.249927
83.792460	1.317208
84.025170	1.386086
84.246780	1.453539
84.458536	1.517047
84.661822	1.577041
84.857732	1.632929
85.047446	1.682732
85.232052	1.723971
85.412630	1.757967
85.590110	1.784550
85.765196	1.804663
85.938384	1.824195
86.109850	1.840870
86.279906	1.854585
86.448584	1.869907
86.615726	1.888226
86.781062	1.910991
86.944304	1.937748
87.105078	1.969453
87.263068	2.006715
87.417964	2.049551
87.569570	2.095066
87.717930	2.141654
87.863112	2.187068
88.005398	2.230484
88.145036	2.270429
88.282410	2.305722
88.417876	2.334507
88.551808	2.358305
88.684528	2.377221
88.816286	2.391590
88.947246	2.406650
89.077410	2.420669
89.206930	2.431460
89.335804	2.443488
89.463978	2.457595
89.591310	2.475761
89.717656	2.497133
89.842790	2.523084
89.966566	2.552563
90.088826	2.586269
90.209466	2.621664
90.328492	2.658402
90.445870	2.694611
90.561712	2.730158
90.676086	2.763929
90.789166	2.794315
90.901126	2.819595
91.012150	2.840705
91.122446	2.857396
91.232174	2.868825
91.341462	2.880821
91.450306	2.891906
91.558780	2.900931
91.666852	2.912388
91.774458	2.925841
91.881546	2.941181
91.988136	2.954735
92.094266	2.966341
92.200086	2.972572
92.305764	2.974430
92.411512	2.968808
92.517616	2.955625
92.624314	2.934642
92.731902	2.907106
92.840588	2.874810
92.950574	2.839421
93.062018	2.800393
93.175094	2.757767
93.290032	2.711074
93.407088	2.657952
93.526550	2.603674
93.648590	2.546480
93.773498	2.486027
93.901442	2.426203
94.032546	2.366940
94.166868	2.311082
94.304434	2.257345
94.445184	2.207074
94.589074	2.159645
94.735994	2.116834
94.885838	2.076345
95.038602	2.037693
95.194284	1.998799
95.353110	1.958672
95.515448	1.914041
95.681958	1.862788
95.853560	1.803150
96.031468	1.733790
96.217292	1.654027
96.413000	1.563293
96.620854	1.467102
96.843542	1.364048
97.085152	1.249510
97.351664	1.124069
97.651982	0.987804
98.000846	0.840295
98.429832	0.669915
99.057462	0.441187
100.629786	0.129660
102.234446	0.296615
103.164874	0.452052
103.796778	0.575541
104.302828	0.687116
104.731624	0.794483
105.106594	0.895260
105.442398	0.987221
105.749242	1.069202
106.034172	1.142580
106.301394	1.213167
106.554228	1.277506
106.795434	1.332222
107.027598	1.377783
107.252742	1.415923
107.472416	1.446632
107.687730	1.472424
107.899392	1.496781
108.107778	1.519292
108.312946	1.542719
108.514772	1.569650
108.712820	1.602347
108.906668	1.638756
109.096086	1.678990
109.280874	1.721421
109.460994	1.767104
109.636454	1.814817
109.807348	1.863628
109.973904	1.910201
110.136574	1.954189
110.295608	1.997655
110.451440	2.036398
110.604520	2.070024
110.755308	2.098761
110.904170	2.123329
111.051438	2.144227
111.197488	2.159526
111.342798	2.166765
111.488078	2.161815
111.634094	2.144285
111.781700	2.115180
111.931674	2.077361
112.084690	2.031263
112.241430	1.980303
112.402364	1.925585
112.567866	1.871667
112.738070	1.820474
112.913120	1.770909
113.093304	1.718295
113.279320	1.662306
113.471748	1.605179
