#Creator: wheelEventBuffer
#Creation time: Thu Apr 11 09:51:51 2019
#Time	Angular velocity
#[s]	[rad/s]
105.673398	1.597572
105.867688	1.638516
106.057470	1.674266
106.243420	1.706182
106.426044	1.735571
106.605794	1.761437
106.783058	1.783618
106.958230	1.804227
107.131232	1.826359
107.301836	1.855330
107.469552	1.890430
107.634188	1.926672
107.795660	1.964551
107.953956	2.005357
108.108988	2.047627
108.260812	2.091328
108.409488	2.136179
108.555090	2.179543
108.697912	2.222248
108.838152	2.259716
108.976202	2.293033
109.112382	2.322014
109.246984	2.347099
109.380282	2.368261
109.512582	2.382991
109.644334	2.388862
109.776124	2.381546
109.908676	2.362313
110.042606	2.331769
110.178624	2.291026
110.317268	2.242969
110.459096	2.189446
110.604430	2.134901
110.753386	2.083726
110.905924	2.035765
111.062252	1.985811
111.222676	1.933002
111.387648	1.877349
111.557782	1.819336
111.733792	1.754531
111.916848	1.682623
112.108498	1.602134
112.310870	1.510701
112.526770	1.409203
112.759960	1.297235
113.015984	1.173085
113.303824	1.032088
113.639626	0.871474
114.059310	0.681125
114.763050	0.393080
115.832070	0.224934
116.892290	0.284062
117.858458	0.505920
118.418248	0.664890
118.854806	0.804340
119.221488	0.930533
119.542574	1.042603
119.831748	1.142073
120.097628	1.230540
120.346014	1.307058
120.581260	1.369936
120.806698	1.421368
121.024724	1.463834
