#Creator: wheelEventBuffer
#Creation time: Thu Apr 11 09:51:51 2019
#Time	Angular velocity
#[s]	[rad/s]
102.681752	2.176281
102.825042	2.210459
102.966240	2.240570
103.105646	2.267381
103.243422	2.293133
103.379716	2.317937
103.514530	2.342584
103.647868	2.368939
103.779642	2.399115
103.909704	2.431310
104.038066	2.464961
104.164740	2.495863
104.289892	2.525112
104.413660	2.552190
104.536158	2.578161
104.657432	2.602638
104.777566	2.627760
104.896398	2.657907
105.013834	2.692301
105.129830	2.725657
105.244496	2.755590
105.357988	2.781845
105.470438	2.806096
105.582042	2.825529
105.693020	2.837934
105.803766	2.839216
105.914680	2.828633
106.026256	2.805444
106.138940	2.773152
106.253116	2.732105
106.369124	2.686454
106.487156	2.637511
106.607334	2.590577
106.729662	2.545902
106.854158	2.502663
106.980896	2.455981
107.110126	2.407720
107.241946	2.359616
107.376650	2.307178
107.514602	2.250038
107.656310	2.187495
107.802382	2.118118
107.953560	2.042143
108.110708	1.960481
108.274732	1.874861
108.446726	1.784286
108.627850	1.690210
108.819412	1.595090
109.022778	1.500383
109.239556	1.404579
109.471958	1.307058
109.722806	1.206273
109.995980	1.103366
110.297220	0.995384
110.636484	0.875925
111.035162	0.732808
111.559524	0.539229
112.498742	0.266972
113.722560	0.203383
114.928876	0.364350
115.705558	0.494056
116.299336	0.585609
116.808640	0.659342
117.263954	0.727692
117.677086	0.798193
118.054106	0.874160
118.399188	0.952904
118.716162	1.035087
119.008290	1.121525
119.278354	1.211380
119.528906	1.302625
119.762642	1.392723
119.981970	1.478104
120.189294	1.558191
120.386594	1.631471
120.575748	1.695555
120.758370	1.749255
120.935868	1.793863
121.109364	1.830317
121.279668	1.860053
121.447272	1.889612
121.612594	1.913505
121.776226	1.928304
121.938640	1.940477
122.099966	1.953484
122.260104	1.969651
122.419102	1.983604
122.577054	1.994687
122.734286	2.002903
122.891306	2.001703
123.048994	1.986338
123.208466	1.957769
123.370816	1.916119
123.537296	1.862325
123.709084	1.799102
123.887392	1.729076
124.073576	1.651662
124.269422	1.564118
124.477708	1.463139
124.702372	1.346301
124.949336	1.215645
125.228374	1.062613
125.559060	0.879825
125.996780	0.644250
126.829210	0.306312
127.782180	0.253780
128.763442	0.492774
129.333932	0.679689
129.761066	0.825978
130.119204	0.950218
130.434998	1.054891
130.721692	1.146542
130.987246	1.227578
131.236804	1.297192
131.474160	1.355011
131.701838	1.407410
131.921578	1.455101
132.134892	1.494118
132.343792	1.518426
132.550918	1.521279
132.759296	1.500140
132.972318	1.455910
133.193578	1.391612
133.427044	1.308779
133.677716	1.209812
133.951872	1.095922
134.257570	0.974621
134.606422	0.846790
135.022832	0.698215
135.594894	0.490989
137.077376	0.136268
138.595570	0.330502
139.448038	0.466797
140.072766	0.561576
140.598786	0.644633
141.058684	0.730865
141.468246	0.815168
141.840218	0.884218
142.186916	0.934970
142.517902	0.968975
142.841260	0.980877
143.166198	0.961655
143.505432	0.904274
143.877662	0.805243
144.318750	0.660004
144.988078	0.417287
146.106824	0.202685
147.237560	0.326321
148.096056	0.510762
148.671448	0.611000
149.169522	0.665453
149.642802	0.674509
150.133220	0.626067
150.713924	0.502623
151.879868	0.233429
153.065400	0.180209
154.564064	0.311186
155.578578	0.334203
156.856116	0.232691
158.738262	0.144879
