#Creator: wheelEventBuffer
#Creation time: Thu Apr 11 09:51:51 2019
#Time	Angular velocity
#[s]	[rad/s]
50.457326	3.064789
50.560122	3.047250
50.663534	3.029384
50.767522	3.012362
50.872064	2.997017
50.977088	2.985170
51.082486	2.975275
51.188192	2.968864
51.294074	2.964270
51.400070	2.962649
51.506108	2.962258
51.612152	2.963655
51.718174	2.962593
51.824264	2.960304
51.930408	2.959077
52.036666	2.954568
52.143136	2.947527
52.249912	2.938100
52.357100	2.924969
52.464800	2.909259
52.573116	2.891799
52.682086	2.874074
52.791768	2.855318
52.902134	2.837267
53.013180	2.820253
53.124810	2.807550
53.236904	2.797002
53.349358	2.790295
53.462020	2.785643
53.574820	2.783767
53.687690	2.782732
53.800588	2.783225
53.913492	2.781795
54.026472	2.779728
54.139492	2.779383
54.252626	2.775209
54.365986	2.768265
54.479724	2.757525
54.593998	2.742168
54.708946	2.724097
54.824694	2.704725
54.941254	2.685306
55.058704	2.665348
55.177008	2.645730
55.296266	2.623372
55.416554	2.600656
55.537914	2.576639
55.660402	2.553725
55.783964	2.530889
55.908586	2.510302
56.034158	2.492299
56.160530	2.479513
56.287532	2.467245
56.415098	2.457518
56.543000	2.453564
56.671190	2.448668
56.799718	2.440792
56.928782	2.428904
57.058590	2.412861
57.189322	2.393631
57.321168	2.372482
57.454196	2.350717
57.588508	2.328244
57.724070	2.306264
57.860872	2.285992
57.998758	2.270002
58.137514	2.257216
58.276952	2.248620
58.416834	2.242201
58.556998	2.239548
58.697290	2.238622
58.837608	2.239612
58.977910	2.238782
59.118322	2.236614
59.258832	2.234864
59.399610	2.229376
59.540872	2.219736
59.682902	2.205586
59.825998	2.186764
59.970370	2.165481
60.116212	2.143203
60.263588	2.120291
60.412634	2.096296
60.563354	2.072373
60.715764	2.049604
60.869726	2.030817
61.024984	2.015107
61.181308	2.003873
61.338338	1.996005
61.495792	1.993270
61.653426	1.992334
61.811132	1.992562
61.968896	1.990138
62.126900	1.986791
62.285114	1.984331
62.443712	1.978408
62.602954	1.968416
62.763218	1.953678
62.924914	1.933883
63.088432	1.909551
63.254168	1.882411
63.422354	1.853884
63.593222	1.824280
63.766772	1.795853
63.942886	1.770849
64.121244	1.751127
64.301408	1.735284
64.483070	1.723423
64.666032	1.710977
64.850320	1.698287
65.036004	1.685603
65.223160	1.672537
65.411988	1.655788
65.602922	1.635939
65.796088	1.616511
65.991736	1.595721
66.189932	1.574512
66.390894	1.553106
66.594992	1.527418
66.802852	1.496709
67.015198	1.463466
67.232552	1.428412
67.455598	1.390565
67.684700	1.352444
67.919964	1.317771
68.160928	1.289049
68.406750	1.265781
68.656626	1.248120
68.909514	1.235010
69.164444	1.228250
69.420486	1.225003
69.677034	1.224191
69.933922	1.222077
70.191488	1.217823
70.449724	1.214856
70.709280	1.207785
70.971354	1.192237
71.238010	1.167132
71.511716	1.132122
71.795098	1.088374
72.090736	1.039911
72.401094	0.988053
72.729114	0.931930
73.077740	0.873971
73.451152	0.813871
73.854612	0.749866
74.296548	0.680057
74.790712	0.603000
75.360964	0.515272
76.057516	0.413260
77.061260	0.276459
