#Creator: wheelEventBuffer
#Creation time: Thu Apr 11 09:51:51 2019
#Time	Angular velocity
#[s]	[rad/s]
31.228938	8.277369
31.267066	8.202592
31.305566	8.121588
31.344438	8.042168
31.383702	7.960654
31.423378	7.878405
31.463470	7.792422
31.504012	7.707538
31.544998	7.623745
31.586436	7.540667
31.628328	7.456548
31.670698	7.374631
31.713532	7.293817
31.756852	7.212767
31.800650	7.132850
31.844954	7.050253
31.889778	6.968619
31.935148	6.883118
31.981084	6.796159
32.027626	6.705641
32.074816	6.610817
32.122690	6.514853
32.171306	6.414032
32.220678	6.312222
32.270868	6.209172
32.321912	6.104210
32.373846	5.994491
32.426756	5.884234
32.480662	5.773713
32.535610	5.663589
32.591634	5.552479
32.648796	5.442438
32.707122	5.331782
32.766682	5.221194
32.827520	5.108779
32.889742	4.992519
32.953432	4.876129
33.018716	4.753651
33.085728	4.626930
33.154648	4.495053
33.225690	4.354493
33.299132	4.208317
33.375288	4.051472
33.454496	3.888302
33.537202	3.718301
33.623924	3.539185
33.715290	3.349389
33.812180	3.150667
33.915602	2.941787
34.026968	2.721030
34.148272	2.484022
34.282600	2.227448
34.435012	1.942324
34.615830	1.609769
34.855538	1.177350
35.251238	0.611793
35.734218	0.594789
36.140388	1.132122
36.389792	1.546212
36.578122	1.863341
36.737022	2.135743
36.877168	2.380103
37.003808	2.605358
37.120162	2.814543
37.228308	3.011554
37.329708	3.198982
37.425402	3.377766
37.516284	3.547097
37.602992	3.708294
37.686048	3.863437
37.765908	4.013379
37.842894	4.154337
37.917362	4.288981
37.989582	4.416195
38.059790	4.537382
38.128184	4.654349
38.194906	4.766055
38.260080	4.877644
38.323804	4.984598
38.386192	5.090402
38.447286	5.195291
38.507178	5.298868
38.565894	5.402939
38.623500	5.506350
38.680034	5.609987
38.735538	5.713025
38.790036	5.816687
38.843610	5.915479
38.896294	6.012157
38.948138	6.108008
38.999190	6.203532
39.049470	6.294263
39.099032	6.384313
39.147918	6.470307
39.196168	6.553176
39.243820	6.634831
39.290900	6.712231
39.337436	6.791164
39.383434	6.867770
39.428938	6.943360
39.473932	7.020319
39.518444	7.097078
39.562464	7.175863
39.606010	7.254070
39.649088	7.332289
39.691710	7.411864
39.733862	7.492470
39.775588	7.568644
39.816890	7.644894
39.857778	7.721177
39.898280	7.796676
39.938396	7.866174
39.978152	7.938126
40.017558	8.007322
40.056632	8.073168
40.095392	8.139685
40.133840	8.203020
40.171988	8.268219
40.209842	8.330044
40.247420	8.392351
40.284710	8.456053
40.321728	8.518880
40.358460	8.584994
40.394918	8.649760
40.431098	8.717445
40.467002	8.784232
40.502624	8.852549
40.537992	8.915861
40.573106	8.978031
40.607966	9.043157
40.642590	9.109234
40.676964	9.169321
40.711110	9.231290
40.745032	9.291354
40.778742	9.347752
40.812254	9.403714
40.845570	9.456362
40.878692	9.513059
40.911622	9.567525
40.944370	9.620851
40.976928	9.675966
41.009308	9.729908
41.041500	9.786283
41.073514	9.841466
41.105344	9.897897
41.136996	9.955611
41.168456	10.014002
41.199746	10.068562
41.230862	10.123720
41.261802	10.182784
41.292576	10.238537
41.323182	10.290856
41.353628	10.344395
41.383920	10.398493
41.414058	10.449683
41.444052	10.500677
41.473904	10.547921
41.503616	10.598450
41.533188	10.647301
41.562634	10.694419
41.591938	10.744161
41.621114	10.792884
41.650146	10.847292
41.679040	10.898469
41.707798	10.950895
41.736420	11.003827
41.764896	11.058831
41.793242	11.108885
41.821458	11.158601
41.849542	11.212766
41.877502	11.265034
41.905330	11.312901
41.933034	11.364465
41.960624	11.409867
41.988106	11.453962
42.015478	11.501767
42.042742	11.543183
42.069902	11.591737
42.096952	11.635528
42.123904	11.678783
42.150752	11.724111
42.177498	11.768028
42.204138	11.815829
42.230672	11.863125
42.257100	11.912607
42.283420	11.961592
42.309622	12.014658
42.335726	12.058931
42.361728	12.105397
42.387628	12.152223
42.413434	12.200360
42.439136	12.243151
42.464746	12.291051
42.490260	12.335451
42.515686	12.376271
42.541026	12.419326
42.566286	12.457739
42.591460	12.501364
42.616546	12.542289
42.641558	12.582476
42.666480	12.624950
42.691328	12.664648
42.716086	12.710765
42.740760	12.754111
42.765350	12.798797
42.789854	12.844847
42.814264	12.892288
42.838592	12.936883
42.862838	12.977498
42.887000	13.023765
42.911086	13.069276
42.935086	13.109634
42.959010	13.150241
42.982864	13.192209
43.006642	13.229987
43.030356	13.270223
43.053996	13.307322
43.077566	13.349166
